SID	fissure_lbp1	fissure_lbp2	fissure_lbp3	fissure_lbp4	fissure_lbp5	fissure_hog1	fissure_hog2	fissure_hog3	fissure_hog4	fissure_hog5	fissure_contrast	fissure_dissimilarity	fissure_homogeneity	fissure_energy	fissure_correlation	fissure_entropy
TE0002642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002646	504	151	133	105	300	393590	1144	105	26	10	2.077106403	0.06376986	0.996157165	0.995883498	0.19874919	5.986697002
TE0002647	476	238	199	163	382	395909	843	66	0	1	1.766387764	0.066564702	0.995528152	0.995132715	0.695588419	6.423009415
TE0002648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002650	615	295	330	244	445	552824	1169	40	2	5	1.361065275	0.052099979	0.995859137	0.99543616	0.321229293	5.797055898
TE0002651	558	250	219	199	418	485378	1015	79	4	10	1.390088952	0.05060346	0.996039946	0.995574478	0.16099177	5.602590082
TE0002652	425	128	148	121	278	318340	907	52	2	1	1.516101322	0.059831131	0.995831434	0.995484595	0.599740639	6.029017703
TE0002653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002659	807	310	297	256	535	540198	1459	44	18	9	2.085349338	0.071248296	0.995060563	0.994633528	0.336685542	6.020079169
TE0002660	1238	224	239	184	781	541307	1883	132	12	14	1.854266997	0.065120397	0.995031094	0.99386954	0.425629814	5.723468356
TE0002661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002662	1717	628	687	618	1323	632403	2491	120	16	10	4.068768449	0.12819061	0.991000089	0.989995047	0.698128511	6.498883871
TE0002663	961	286	272	227	645	466930	1531	107	10	7	2.366743443	0.085798445	0.993933957	0.993310981	0.302557314	5.898081304
TE0002664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002665	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002669	914	240	234	197	599	505266	1970	127	15	6	2.096002752	0.075845708	0.994822744	0.99437885	0.11419185	5.732907538
TE0002670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002671	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002672	2118	649	715	614	1425	526696	3197	196	37	19	4.283225812	0.165218056	0.987987487	0.9866769	0.418915674	6.043385913
TE0002673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002679	924	267	232	239	546	458966	1617	117	17	11	2.026235855	0.083464616	0.994193502	0.993744808	0.238650083	5.867053895
TE0002680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002684	1005	338	352	279	748	411278	1900	144	5	16	2.340927466	0.09506237	0.99239265	0.991450158	0.099860954	5.4930776
TE0002685	1241	418	410	325	693	439093	2206	190	20	22	3.919104978	0.13724392	0.991391307	0.990738968	0.299213954	6.115432461
TE0002686	878	257	358	259	579	355133	1165	91	2	9	2.527525872	0.10570255	0.992152849	0.991451549	0.349207945	5.841370947
TE0002687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002688	374	76	95	66	192	390186	822	50	6	4	0.892164911	0.03538961	0.997542695	0.997304588	0.030170532	5.568709773
TE0002689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002698	1968	865	1095	862	1567	545191	2540	105	32	16	4.342607313	0.177139531	0.986673617	0.985237712	0.560990964	6.202146762
TE0002699	607	263	256	234	497	402098	1208	64	6	4	2.026080459	0.076070458	0.994593248	0.993963798	0.670317559	6.434970482
TE0002700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002703	734	199	203	168	544	421702	1056	36	22	4	1.857328482	0.070516587	0.994885396	0.994350552	0.508507863	6.071185656
TE0002704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002705	1041	303	316	264	671	518323	1862	140	4	15	2.688709529	0.094977925	0.993975918	0.993492473	0.414264054	6.212947504
TE0002706	2681	982	1103	864	1809	571280	4349	226	33	22	7.315312539	0.25111398	0.98438245	0.983000943	0.66500205	6.684522506
TE0002707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002709	2187	735	811	673	1451	500016	2852	123	14	5	6.737751835	0.231488074	0.985941415	0.984933564	0.538466026	6.442078496
TE0002710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002715	800	290	315	213	541	411605	1575	158	3	2	2.588222508	0.08959245	0.993716756	0.9931303	0.25538138	5.883099294
TE0002716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002717	1290	423	484	380	847	558084	1985	104	10	13	2.956559786	0.113677212	0.992614575	0.992062219	0.453278423	6.219942996
TE0002718	735	190	181	176	438	428596	1580	76	6	14	1.959718391	0.068623657	0.995085801	0.994658782	0.106443147	5.678794117
TE0002719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002720	1348	544	761	523	1002	527035	1922	122	10	3	4.233934789	0.152222674	0.990543924	0.989804671	0.451853066	6.278943638
TE0002721	695	195	239	158	488	400921	1408	71	8	0	3.64302022	0.099035024	0.994734317	0.994317144	0.790451073	7.109890343
TE0002722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002726	828	275	325	218	574	490548	1417	91	13	6	3.26865851	0.088960121	0.994514766	0.994081676	0.254598394	6.056799823
TE0002727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002732	748	191	210	147	477	522918	1749	170	34	9	1.529155437	0.056281566	0.996045977	0.995603935	0.389702834	5.882080889
TE0002733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002737	275	75	84	70	174	496790	568	50	10	3	0.646699125	0.023314786	0.998352929	0.998203214	0.113865288	5.628737372
TE0002738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002739	1709	569	594	512	1209	508385	2465	78	14	6	4.158225007	0.151066118	0.989205721	0.98818392	0.304009192	5.921218996
TE0002740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002741	805	303	294	278	543	523159	1614	70	20	17	1.984615035	0.070285766	0.994824485	0.994366601	0.279738294	5.816134762
TE0002742	1764	563	655	570	1319	743664	2589	193	42	8	3.114471198	0.097959223	0.992547809	0.991555391	0.178815437	5.651228011
TE0002743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002744	417	102	102	91	248	400665	887	24	12	10	1.041577093	0.043036818	0.997053328	0.996838745	0.013351419	5.659977589
TE0002745	1135	339	377	334	743	454957	1751	103	16	13	3.104162909	0.104214449	0.992553323	0.991735552	0.182434165	5.759818688
TE0002746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002749	820	263	281	249	575	538683	1868	115	2	7	2.105243902	0.073162937	0.995055556	0.994560622	0.555025089	6.111275475
TE0002750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002755	477	129	105	109	295	384264	893	56	4	19	1.141446383	0.045707752	0.996523214	0.996208868	0.120213432	5.587847219
TE0002756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002760	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002762	291	76	78	80	166	337915	570	73	8	14	1.471076213	0.041713735	0.997434746	0.997252125	0.16327929	5.887182159
TE0002763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002769	1552	458	518	408	1133	434669	2567	130	12	22	3.905314882	0.148110431	0.989116916	0.987859207	0.263564776	5.818363646
TE0002770	368	103	107	84	210	321271	899	33	12	3	1.326401688	0.047856539	0.996676502	0.996422156	0.073780957	5.656367059
TE0002771	730	219	205	174	429	487324	1355	123	22	11	1.489359523	0.060606947	0.995537566	0.995201014	0.004189682	5.532396952
TE0002772	1140	305	437	289	920	504297	1660	121	8	2	2.426151192	0.089902078	0.993258316	0.992208132	0.636042202	6.269431086
TE0002773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002776	1995	559	702	529	1291	541090	3026	180	13	11	4.758417759	0.172098368	0.988739233	0.98788377	0.398400927	6.17085357
TE0002777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002778	1039	260	301	239	664	388017	1771	113	28	5	2.620982773	0.106178845	0.992266749	0.991566845	0.134162127	5.682143563
TE0002779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002781	237	76	66	64	124	523956	650	71	30	11	0.739397398	0.023063228	0.998545404	0.998450128	0.060505386	5.749345733
TE0002782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002783	531	171	175	147	343	413064	953	34	16	5	1.805787654	0.065716229	0.995898028	0.995586998	0.562692701	6.223057095
TE0002784	798	278	273	233	560	326167	1560	67	4	9	3.604784303	0.125400448	0.992037408	0.991439287	0.588202559	6.453860935
TE0002785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002786	3890	1190	1359	1041	2729	664154	5444	333	60	41	6.416049296	0.239980431	0.982267286	0.980357594	0.330279965	5.911846099
TE0002787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002788	231	67	72	61	152	496869	502	47	0	3	0.502211095	0.019487371	0.998551949	0.99842202	0.001440017	5.419414759
TE0002789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002791	655	142	143	116	334	561866	1706	165	8	15	1.230126017	0.043819278	0.997046264	0.996765294	0.286313797	5.92197158
TE0002792	1542	479	523	427	1050	534803	3005	217	36	22	3.379591456	0.121509293	0.990910524	0.990062199	0.11046951	5.61668245
TE0002793	753	287	260	222	518	607421	1596	74	14	15	2.144768712	0.066536854	0.995745406	0.99538929	0.466851017	6.242326709
TE0002794	917	397	461	393	735	583745	1362	27	6	4	1.521792017	0.06051872	0.994413845	0.993575818	0.218968436	5.459984476
TE0002795	1012	335	301	242	625	511906	2128	111	20	23	2.803345465	0.097181784	0.993907678	0.993444401	0.379418122	6.194444207
TE0002796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002797	1596	431	435	399	1214	453725	1778	100	16	6	3.119171554	0.134541265	0.989844491	0.988738525	0.387687576	5.909849179
TE0002798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002801	442	159	128	135	261	319844	852	55	6	3	1.583582254	0.064210488	0.995650354	0.995321288	0.305833266	5.946563991
TE0002802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002806	2656	735	810	662	1789	566771	4384	311	40	30	4.831996644	0.185826342	0.986418795	0.984968638	0.324115772	5.914060745
TE0002807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002808	1238	502	535	446	930	815467	2038	90	12	7	1.710632373	0.067658538	0.994694739	0.994116924	0.304801422	5.795730632
TE0002809	188	34	54	25	146	545034	344	63	12	1	0.272563161	0.011334033	0.999132123	0.998968443	-0.000323489	5.213447365
TE0002810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002811	986	365	346	271	668	528757	1852	88	2	13	2.327046759	0.082726413	0.99400446	0.993431842	0.19841515	5.741986661
TE0002812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002816	1499	360	386	337	838	485162	2994	230	30	14	3.769730967	0.127374494	0.991391216	0.990675513	0.322795528	6.020660013
TE0002817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002820	196	37	45	48	76	468782	599	78	2	15	0.45881599	0.01603981	0.998904097	0.998811216	0.053702058	5.53156868
TE0002821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002825	564	198	165	154	313	471339	1567	113	10	11	1.474139274	0.055853537	0.996211224	0.995930763	0.121331079	5.77048057
TE0002826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002827	469	114	140	99	247	435875	1006	105	4	5	1.40582201	0.046356649	0.996907205	0.996689593	0.030399323	5.621783973
TE0002828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002831	1853	550	632	450	1169	601348	3282	289	52	18	3.947498154	0.130415109	0.990873399	0.989951772	0.381036429	6.085746142
TE0002832	1310	534	635	526	1155	440458	1684	99	12	7	2.526966726	0.099364042	0.990454117	0.988156652	0.232320381	5.367144695
TE0002833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002834	2039	525	544	506	1483	570475	3070	216	20	23	3.890110767	0.128783074	0.989841164	0.988482323	0.08656564	5.460958194
TE0002835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002837	1051	253	241	228	754	654174	1681	214	18	13	1.70440373	0.061433671	0.995557559	0.995099086	0.226291938	5.767919875
TE0002838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002840	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002841	1259	508	600	481	1085	580604	1606	80	14	5	1.992051035	0.080600534	0.992642749	0.991386606	0.567638653	5.869413133
TE0002842	917	419	361	360	608	416598	1440	71	8	5	3.207326387	0.119505495	0.992272398	0.99169272	0.442825844	6.228121027
TE0002843	269	101	104	101	184	452064	578	51	10	6	0.688530925	0.027367819	0.997941221	0.997736998	0.147837158	5.618898434
TE0002844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002845	195	81	65	71	121	419006	489	72	4	9	0.680394418	0.026584798	0.998328085	0.998227495	0.527124591	6.205697186
TE0002846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002849	1374	498	588	457	901	473954	2727	193	38	16	4.439312893	0.162527891	0.990118258	0.989473807	0.365337335	6.209452325
TE0002850	335	99	93	82	201	388008	725	49	16	2	1.381349275	0.04681094	0.997412734	0.99725039	0.533180112	6.439017796
TE0002851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002853	956	168	174	156	549	459410	1780	157	18	11	3.003684243	0.088629109	0.994702123	0.99433115	0.341050571	6.173256848
TE0002854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002856	2051	699	702	563	1294	560720	3727	213	52	20	5.605398599	0.179164519	0.98854654	0.987608551	0.405459064	6.227189919
TE0002857	2120	894	818	706	1536	459859	2669	112	14	18	7.795922333	0.257030063	0.984594622	0.983411226	0.397341761	6.284612909
TE0002858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002859	971	342	374	305	774	579861	1331	39	14	11	1.936067086	0.071186927	0.994543671	0.993881882	0.303573802	5.791701344
TE0002860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002862	1312	345	327	288	866	508949	2626	157	16	10	3.552049351	0.119426089	0.992484987	0.991855765	0.521419859	6.257729508
TE0002863	213	122	109	87	165	559708	449	18	12	9	0.366609067	0.017685333	0.998543355	0.998376536	0.457704408	5.768707712
TE0002864	352	102	144	83	250	543853	640	49	18	3	0.912098894	0.032379587	0.997935166	0.997784009	0.152249748	5.840526731
TE0002865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002872	528	197	169	166	403	584055	775	52	16	3	1.281081545	0.042904048	0.997032668	0.996743202	0.329776376	5.941297665
TE0002873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002876	468	134	138	133	285	472738	1040	53	12	7	1.279951299	0.045114651	0.996949237	0.996684769	0.168682049	5.753599017
TE0002877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
