SID	tg_lbp1	tg_lbp2	tg_lbp3	tg_lbp4	tg_lbp5	tg_hog1	tg_hog2	tg_hog3	tg_hog4	tg_hog5	tg_contrast	tg_dissimilarity	tg_homogeneity	tg_energy	tg_correlation	tg_entropy
TE0001295	52858	24920	30429	24244	50678	430111	23594	555	46	23	62.72343776	3.024992601	0.615922173	0.503507265	0.922261992	6.733081381
TE0001296	46021	19376	28868	21413	53967	384056	23548	570	49	17	37.08311329	1.738588607	0.680734236	0.499891778	0.941101332	6.276745666
TE0001297	60868	26980	37454	27788	64628	444231	28840	722	46	11	47.04883624	2.546320118	0.603865484	0.444372033	0.943284797	6.684010779
TE0001298	44953	20844	30757	23470	49502	396207	23011	645	29	12	39.64418029	1.850969001	0.673263445	0.510468591	0.946333614	6.431860563
TE0001299	58882	27760	35724	27215	56419	479593	30838	446	49	22	56.72973228	2.653285256	0.627527179	0.501578809	0.928351686	6.613602169
TE0001300	55390	20240	27203	19616	60205	405272	27941	489	37	16	40.93128812	2.140326931	0.654717733	0.494426268	0.948350081	6.619888888
TE0001301	46021	20584	29848	22240	53967	412322	23643	559	47	19	41.7619118	1.912022433	0.67968167	0.522395367	0.942190376	6.665798039
TE0001302	47084	21381	27647	19975	45630	388590	23417	382	47	16	63.44100015	2.694261481	0.643475214	0.527664982	0.928366561	6.654961389
TE0001303	51633	22358	32843	24607	53851	388133	24504	414	32	17	38.12984587	2.2241964	0.62280944	0.466790242	0.932528564	6.334413852
TE0001304	59869	26434	35302	26299	62723	487165	25415	565	49	22	53.2152123	2.610575881	0.624928387	0.502138482	0.939840496	6.800206424
TE0001305	92452	38950	49365	37279	86923	606183	40635	949	45	26	55.99275964	2.951536111	0.572798972	0.417872751	0.928079694	6.520179434
TE0001306	58700	23623	30067	22663	56629	467170	29589	582	61	19	70.01958132	2.750779507	0.644316394	0.52924923	0.930532105	6.88463427
TE0001307	49336	21469	29232	21194	50741	387991	26154	497	48	30	62.88807329	2.540966658	0.642531695	0.494626529	0.92917781	6.753580471
TE0001308	48651	20981	22492	18645	43554	344862	21263	418	45	18	120.0931802	4.329134651	0.584762869	0.489970303	0.894117985	7.002770303
TE0001309	51324	23835	32534	25111	56894	414071	22626	622	61	20	38.17936118	2.24189957	0.619299548	0.47529852	0.953485804	6.636491977
TE0001310	55746	24324	32893	22427	51659	433623	27477	531	50	19	61.88036919	2.749363338	0.630493357	0.506322826	0.923852427	6.783137174
TE0001311	62312	29904	33668	28004	60657	477370	26692	662	45	23	84.42238534	3.684046856	0.583409915	0.474928796	0.908536398	6.812739558
TE0001312	49925	19245	25611	18959	49873	388240	26329	413	47	15	41.30782837	1.963579824	0.678818165	0.52471097	0.931159208	6.485431873
TE0001313	45019	22075	34069	26326	56098	416700	24189	578	47	17	39.64361368	1.779113256	0.679824321	0.508231237	0.953499795	6.72628548
TE0001314	67576	26498	43088	31315	78867	494290	33290	875	49	21	42.65225177	1.882174832	0.652766357	0.438799858	0.957305515	6.790495955
TE0001315	41314	17035	27502	20731	54023	386839	20812	524	51	14	22.77663542	1.316550547	0.714935432	0.529218482	0.970347292	6.573187773
TE0001316	50251	20807	23528	17550	39665	421685	31348	500	41	26	86.01755651	2.944359814	0.685420636	0.580455584	0.91054453	6.83923099
TE0001317	65552	26558	42140	30436	76396	516749	29217	717	42	25	26.7729425	1.75084492	0.651861413	0.471817006	0.93547088	6.007375215
TE0001318	64160	27719	33512	25796	60167	440990	27703	703	62	18	75.43236791	3.455047391	0.574299854	0.446820767	0.910929477	6.667991485
TE0001319	58521	26271	37329	27845	65066	425482	28265	526	38	18	45.28542284	2.314062927	0.615518905	0.429820634	0.927957835	6.480053805
TE0001320	41300	18248	27070	20852	50671	386528	19976	460	49	12	25.19949477	1.365753999	0.713990489	0.538231283	0.961201341	6.6032953
TE0001321	70548	30307	41739	32098	73468	518743	31362	635	42	18	43.89488995	2.373514299	0.611596049	0.454178891	0.93259858	6.512136684
TE0001322	51049	23292	35024	25318	58729	414520	27647	592	50	18	46.68449845	1.921963308	0.665305338	0.478011758	0.946494553	6.537484524
TE0001323	39451	16634	24234	19248	47385	340818	18850	397	43	18	37.656286	1.779445355	0.684172516	0.513560608	0.94886529	6.754878019
TE0001324	52495	23237	34022	24583	57656	411220	28581	781	42	16	63.93311469	2.483529089	0.635909189	0.474226221	0.943593681	6.930048001
TE0001325	46385	20663	31868	23355	57105	399853	25105	542	55	19	37.7580327	1.732217104	0.679429057	0.493212718	0.957055444	6.793176067
TE0001326	43998	19973	26906	20071	44230	373842	28125	547	36	20	73.2979274	2.558278531	0.670997442	0.525097474	0.939358012	6.803660135
TE0001327	52855	24338	36290	28141	61816	451903	27672	513	60	20	49.70162445	2.106310176	0.65731048	0.492968045	0.942326406	6.811938036
TE0001328	64671	26171	39813	29502	69832	521470	33798	624	61	31	50.32154538	2.105621284	0.670268936	0.496095882	0.934915337	6.688006962
TE0001329	66429	24689	35151	26950	65941	487482	34177	708	58	25	61.01012352	2.363425863	0.658430741	0.489106508	0.939034352	6.781488301
TE0001330	43368	18329	28653	20948	54206	359442	23775	651	56	16	50.15790847	1.855066949	0.684904965	0.486319075	0.956402897	6.932173254
TE0001331	44958	22048	28435	22113	48071	426153	22281	574	39	17	46.43303657	2.158762316	0.673164316	0.556703825	0.94516167	6.792923426
TE0001332	43375	19972	22813	18427	36352	350748	23053	344	57	18	70.35422842	2.790256745	0.656675857	0.539504856	0.923540426	6.577426445
TE0001333	58188	25131	36583	23104	54335	502263	33570	612	72	27	54.60540526	2.219466471	0.683815215	0.545110673	0.925410523	6.514982492
TE0001334	63217	27939	44869	31665	73527	528793	29467	577	45	18	29.03622247	1.576912723	0.671853427	0.479052995	0.962500617	6.645195301
TE0001335	33915	15676	25506	18781	44417	308524	17564	437	53	14	24.62114268	1.343754054	0.69684097	0.501026877	0.965582604	6.450696068
TE0001336	54741	18560	29027	20667	60193	418902	29998	671	43	17	40.02596097	1.699083482	0.701790204	0.50964995	0.935593184	6.41060765
TE0001337	89246	34723	53974	40488	104297	637477	45025	962	67	28	46.75454053	2.013185476	0.641376934	0.426381807	0.957879753	6.805202856
TE0001338	46763	20111	36130	24094	61201	426571	28406	495	57	15	34.98703862	1.562440583	0.702664427	0.506736201	0.964319308	6.684271691
TE0001339	61348	27361	37483	28043	65622	458434	29761	566	56	18	47.58735436	2.560398768	0.598071385	0.452646142	0.935093253	6.623088028
TE0001340	45567	19314	30886	23157	53002	395671	27731	636	59	19	64.03209286	2.144205394	0.684539306	0.51208494	0.942775617	7.005265869
TE0001341	49542	18739	27631	19961	53539	391772	30022	471	50	19	66.5032786	2.369404966	0.672135366	0.511419722	0.942936156	6.969410963
TE0001342	34453	14571	24308	16985	42129	327928	21351	574	50	17	47.53492151	1.781239886	0.709579293	0.54714709	0.958529306	6.954924194
TE0001343	49908	19955	33846	24173	68203	403795	25834	572	48	23	34.49267344	1.586905237	0.677095098	0.4545762	0.962618308	6.716155981
TE0001344	43245	17904	27604	20469	50708	338584	21040	458	29	15	33.61486632	1.785543573	0.666569984	0.473948153	0.939372663	6.499527932
TE0001345	56768	27000	32854	26502	55319	438043	27902	552	47	16	75.77994872	3.247861078	0.605013399	0.481747891	0.899281182	6.691512635
TE0001346	44931	18356	30333	21607	57736	409816	24740	509	45	22	31.34726319	1.463924396	0.713663634	0.524759506	0.965922885	6.875649507
TE0001347	64812	26242	33184	26469	65199	459917	27010	633	43	17	59.6724711	2.718220018	0.623873767	0.463748311	0.921580015	6.71684843
TE0001348	63834	29493	40121	29071	66771	531130	34486	649	58	29	59.26953307	2.644330412	0.632445055	0.50179639	0.939966511	6.676874226
TE0001349	56650	24787	33232	25400	59114	448979	30318	793	66	12	61.03210888	2.408360707	0.647240818	0.490647209	0.939941823	6.772691347
TE0001350	68824	29002	42707	31571	76072	524651	32260	693	57	24	48.65371371	2.380286188	0.616739785	0.458414859	0.963384805	6.936827067
TE0001351	38154	17584	23775	17402	37427	289072	17760	522	28	13	48.68056665	2.363818958	0.634535007	0.480808047	0.943380999	6.557154831
TE0001352	43109	17540	24710	17676	46502	355634	19689	529	50	19	46.95624615	2.149263201	0.662645122	0.528712066	0.948187655	6.871272427
TE0001353	64918	28587	35239	24761	56646	477675	35897	537	55	24	72.6687682	3.224761772	0.607187512	0.489802395	0.925898167	6.570933024
TE0001354	65249	30327	32876	25787	51176	465015	28248	494	79	21	101.3400861	4.502671421	0.565976065	0.485571568	0.881212968	6.768040595
TE0001355	51687	23654	30976	22862	52894	438124	28333	594	59	17	61.89583713	2.585009215	0.652528528	0.527269316	0.939602655	6.814174244
TE0001356	61725	26701	34084	26190	60590	463497	28232	668	57	26	81.88906607	3.264502307	0.609711395	0.480008489	0.911978245	6.858231157
TE0001357	62532	27175	35595	27835	66235	489002	28638	587	71	21	62.47540553	2.547601912	0.628708333	0.486192156	0.947482632	7.066666683
TE0001358	43961	20496	32287	23957	56133	375937	24496	476	28	13	31.4639705	1.659899862	0.667131678	0.478362754	0.973439001	6.856638796
TE0001359	51776	20502	39285	26481	76164	451804	27540	742	57	25	26.4407317	1.210655522	0.715114064	0.467182052	0.976794239	6.833544216
TE0001360	64065	27225	32122	24907	60302	497049	33015	576	50	22	71.99793238	2.877839607	0.641870152	0.514425516	0.925926974	6.712459147
TE0001361	63787	27905	37274	25904	59457	466997	34780	677	51	19	58.67989621	2.724034229	0.616421051	0.475238646	0.928174597	6.533898142
TE0001362	32214	16279	24120	18325	38234	317357	17835	401	56	15	28.73357376	1.53026034	0.70132567	0.542679262	0.962445648	6.775004521
TE0001363	50089	23204	29972	22821	50044	423177	24196	487	46	24	60.34119077	2.697502308	0.637177543	0.521573404	0.931719524	6.792777097
TE0001364	65362	28042	37328	28513	69102	476484	27533	688	64	23	51.44288804	2.631184638	0.600600414	0.453010856	0.921865239	6.454245268
TE0001365	70723	30765	40417	29168	67984	507345	36022	893	44	16	71.2019262	2.886590297	0.60523667	0.46093405	0.927553925	6.715319578
TE0001366	43247	21103	27579	20787	45341	388302	24859	683	53	13	56.53527455	2.497951726	0.65449433	0.537075789	0.938978463	6.601331391
TE0001367	59028	25097	34458	25046	63829	526108	30507	569	77	19	56.46699588	2.22506178	0.677813616	0.545270117	0.951831117	6.97938395
TE0001368	51495	23136	30922	24006	55135	411019	24962	548	42	19	53.42892367	2.50975075	0.62652223	0.48741894	0.945286361	6.916281829
TE0001369	45151	21003	26105	19970	46792	390362	23036	611	37	26	67.06911119	2.866215057	0.639633796	0.530608351	0.942201403	6.833804673
TE0001370	56118	21905	35625	26028	66110	438411	25948	518	42	21	31.32886845	1.502191571	0.683818464	0.472606637	0.964563544	6.763688448
TE0001371	45666	18734	30158	21077	56363	355992	22870	640	51	13	41.98089235	1.885522284	0.654666391	0.460874386	0.961452732	6.906899441
TE0001372	42061	21363	30395	24883	54800	387920	23822	616	60	34	41.70522077	1.84317435	0.672133475	0.494179797	0.967670582	7.007180719
TE0001373	65380	25642	40780	29194	75832	516670	33512	851	65	26	50.37538577	1.894648057	0.669493279	0.478222914	0.960772933	7.038889751
TE0001374	75199	31829	47516	32908	77541	546597	36593	680	41	18	46.12887823	2.353137132	0.617080547	0.445961756	0.940870598	6.51763506
TE0001375	68548	30102	40169	30078	73394	514876	34328	637	44	24	67.40713772	2.829832158	0.607935821	0.460167474	0.946063489	7.028334046
TE0001376	49133	22528	29459	23387	54831	438425	22697	518	43	17	41.14541359	2.160160518	0.658439653	0.531088831	0.952155751	6.738779607
TE0001377	70552	30913	42283	30560	72438	579980	34945	592	63	20	47.51643775	2.30394206	0.645758133	0.50995316	0.932266826	6.517344557
TE0001378	49898	24829	38369	30153	60190	420432	28451	460	27	18	40.18661081	1.858078031	0.657665194	0.458599304	0.960434865	6.885875808
TE0001379	63193	26173	31075	24391	57398	439055	28560	505	36	24	73.21539922	3.314198481	0.588606624	0.461754532	0.915209808	6.622023163
TE0001380	50125	26358	28592	23304	47125	433420	21497	567	48	12	79.22902346	3.672101421	0.608140464	0.528685579	0.909069875	6.744009237
TE0001381	63471	26803	38315	27061	61366	547678	41984	754	51	23	82.38379033	2.608483319	0.6815008	0.544465463	0.929402348	7.051598289
TE0001382	39415	18449	24986	18441	41286	359051	20016	450	35	14	45.79240379	2.198515828	0.667990831	0.546649095	0.939779806	6.747148661
TE0001383	40342	17732	29563	20786	51413	360656	21458	545	48	18	33.08625694	1.623913084	0.680004617	0.504257539	0.959772988	6.518688894
TE0001384	45662	21556	31695	22780	52593	400659	23379	651	58	17	54.61510055	2.234301174	0.658884086	0.507236125	0.946191159	6.901470862
TE0001385	50318	21688	28317	20464	47415	405384	24945	516	48	27	46.91242108	2.289971679	0.652811598	0.523632544	0.912054517	6.287428913
TE0001386	50673	22083	34886	26524	64315	478082	26700	584	50	24	28.97691775	1.474219236	0.709559241	0.532098648	0.963648719	6.623550376
TE0001387	47530	20389	25440	18750	43993	363888	22754	399	36	22	49.09037762	2.619389712	0.633680071	0.516865047	0.924675862	6.463265531
TE0001388	59120	24449	33936	25494	61387	431683	29148	622	60	25	71.98257356	2.762391214	0.619316314	0.460747989	0.946476683	7.004937342
TE0001389	62424	27092	35942	27208	69772	447490	28160	566	47	17	59.31080803	2.747615101	0.594405981	0.434322445	0.927200773	6.758774112
TE0001390	63642	21510	38816	27247	78312	469994	33922	727	46	22	33.90323992	1.598984939	0.688831337	0.455173491	0.962053784	6.677619838
TE0001391	44605	19177	30204	22296	54201	397431	25175	620	54	26	45.73242964	1.773804145	0.693388989	0.518900131	0.954518346	6.78597437
TE0001392	68162	29713	35102	26694	60618	514505	34601	805	61	18	67.59933056	2.98744151	0.62260694	0.505556148	0.917524519	6.669444005
TE0001393	56090	24194	31821	23198	53264	422275	29678	772	40	25	57.00140058	2.522359483	0.636521747	0.492833367	0.928891198	6.574618966
TE0001394	59429	27109	28573	22925	46083	470365	30183	596	57	27	76.76529051	3.393691224	0.62753461	0.538270496	0.908046884	6.584721142
TE0001395	57403	28913	41100	30729	64469	469020	32801	704	56	24	62.07763709	2.582320546	0.629000082	0.465510236	0.94761337	6.917968978
TE0001396	56335	27056	34389	25196	55645	432984	24722	525	45	22	59.19959147	2.997523718	0.592088469	0.468874813	0.921702281	6.549876792
TE0001397	53234	25802	32350	25002	52450	442471	23927	653	51	25	62.43610088	2.640782984	0.636799542	0.510415599	0.934583313	6.917940908
TE0001398	72801	29944	39645	30367	74595	524004	32955	649	55	22	54.02469535	2.640243377	0.606476765	0.457507601	0.928164477	6.631417721
TE0001399	71606	27323	39819	28649	75152	549172	36954	624	65	30	40.82909213	1.922580301	0.676190387	0.494113706	0.93230884	6.423956708
TE0001400	54599	23173	29936	21721	55615	414092	27182	586	52	24	60.86545689	2.610662652	0.633942841	0.49350605	0.936934047	6.707102843
TE0001401	60390	27773	41256	30928	67091	551499	39594	788	38	29	63.10804612	2.22865668	0.682474873	0.528011621	0.943835243	6.944079125
TE0001402	47841	21829	23227	18220	42689	369303	23649	644	40	24	84.83133731	3.58478806	0.611469269	0.517744318	0.901695224	6.623463421
TE0001403	70764	28474	42355	31050	70293	512166	31412	648	66	28	47.32079316	2.255639361	0.635418399	0.46227364	0.926232563	6.509471116
TE0001404	45609	19832	28717	21167	51051	399379	25121	652	72	26	54.33874598	2.201491296	0.669154469	0.529309149	0.943833591	6.621636811
TE0001405	60747	24255	32596	24747	62193	451819	29491	725	50	27	57.32769382	2.421838291	0.638173154	0.480552765	0.941493468	6.810699585
TE0001406	68699	28274	41428	30640	79049	529267	34286	614	62	17	48.98058485	2.180753279	0.64462446	0.470736485	0.951080467	6.764433976
TE0001407	59352	27225	34979	26543	60923	430262	27423	542	50	21	69.89463738	3.166062559	0.580964097	0.450093665	0.944301526	6.97222866
TE0001408	48772	17283	29646	21082	59635	397374	27414	490	32	21	44.40187696	1.729388551	0.709622545	0.507707135	0.93654693	6.725927722
TE0001409	59447	27955	35758	29617	62236	448571	23251	510	45	15	44.55665853	2.926289296	0.576684072	0.455283772	0.915073482	6.401599229
TE0001410	77285	37158	43799	35732	76582	588762	33861	572	68	32	53.22690969	2.98017455	0.59039481	0.467114445	0.895906802	6.306021942
TE0001411	72077	33188	38988	32530	75091	518728	30756	744	66	20	55.88546608	2.9649113	0.58237237	0.449134047	0.936054015	6.697288618
TE0001412	75951	37532	46367	34184	72778	581732	37446	729	41	26	67.20447543	3.194859577	0.592676735	0.462808319	0.907877051	6.592967359
TE0001413	76695	30322	47321	35025	88989	585230	41011	844	64	34	46.8706573	1.97083765	0.660516348	0.459890455	0.959405737	6.834970652
TE0001414	60781	26825	37042	27245	65780	514462	31576	628	57	27	44.12597905	2.061516302	0.664964736	0.514588114	0.93097453	6.306773613
TE0001415	38510	17872	24279	18905	42481	337417	19064	517	37	13	40.43285731	2.109930334	0.66469231	0.524752463	0.930186073	6.511130078
TE0001416	41127	18647	26212	20701	45256	378308	22055	523	46	18	53.80764586	2.1627989	0.680555582	0.539052049	0.929895579	6.792825734
TE0001417	43072	20233	30108	22793	45336	388186	28225	512	50	15	71.46017482	2.294843267	0.681736178	0.53068088	0.93960519	7.096559757
TE0001418	58815	24882	32110	24265	56023	441326	24562	587	62	23	63.3286682	2.868044863	0.620134994	0.489907647	0.909664477	6.652366537
TE0001419	63464	22652	37829	26850	71538	544832	39321	668	54	26	54.72420987	1.916440798	0.719764826	0.533905156	0.944907157	6.901024987
TE0001420	53731	19464	29510	21033	59026	427756	25758	449	29	13	27.14059341	1.699401808	0.685779958	0.520147435	0.933040279	6.215588746
TE0001421	54095	22843	35109	26024	61553	417905	27490	709	24	20	40.8555029	1.969195299	0.650206544	0.461704848	0.93428801	6.404185541
TE0001422	53618	25422	33283	24934	53347	408483	26009	564	51	25	55.97035487	2.938764118	0.604547047	0.474186784	0.904909829	6.552887711
TE0001423	57373	24074	33760	24771	65392	457928	26160	546	40	30	48.86933157	2.2893404	0.652675727	0.489555147	0.901260901	6.2406282
TE0001424	76851	30454	40412	30146	74463	557435	37886	744	71	24	55.72453102	2.55732692	0.633903607	0.478488398	0.937624001	6.68462433
TE0001425	51331	22254	30025	22562	51606	405748	24680	445	30	17	55.62460986	2.629252497	0.625123356	0.493624762	0.927992562	6.619690667
TE0001426	59103	26039	33494	25254	57585	450522	28297	602	70	29	68.25994818	2.934132244	0.61364383	0.485352373	0.931753857	6.834316257
TE0001427	67826	25492	30367	23869	63236	460631	28517	666	54	20	68.33714508	3.02599578	0.602482239	0.47360203	0.928670715	6.611936651
TE0001428	54822	25585	38065	28963	64960	438100	26975	695	51	10	35.20328342	1.986015049	0.6290218	0.45852611	0.964835909	6.771505267
TE0001429	58119	25462	35340	27287	60433	488939	28216	431	57	28	42.74420479	2.104702951	0.661533669	0.517065249	0.938837996	6.631091445
