SID	fissure_Red1	fissure_Red3	fissure_Red4	fissure_Green1	fissure_Green3	fissure_Green4	fissure_Blue1	fissure_Blue3	fissure_Blue4	fissure_Blue5	fissure_L1	fissure_L3	fissure_L4	fissure_a3	fissure_a4	fissure_b3	fissure_H1	fissure_H4	fissure_S1	fissure_S2	fissure_S3	fissure_V1	fissure_V3	fissure_V4	fissure_V5	fissure_Gray1	fissure_Gray3	fissure_Gray4	fissure_Red_mid	fissure_Red_avg	fissure_Red_var	fissure_Red_skew	fissure_Green_mid	fissure_Green_avg	fissure_Green_var	fissure_Green_skew	fissure_Blue_mid	fissure_Blue_avg	fissure_Blue_var	fissure_Blue_skew	fissure_L_mid	fissure_L_avg	fissure_L_var	fissure_L_skew	fissure_a_mid	fissure_a_avg	fissure_a_var	fissure_a_skew	fissure_b_mid	fissure_b_avg	fissure_b_var	fissure_b_skew	fissure_H_mid	fissure_H_avg	fissure_H_var	fissure_H_skew	fissure_S_mid	fissure_S_avg	fissure_S_var	fissure_S_skew	fissure_V_mid	fissure_V_avg	fissure_V_var	fissure_V_skew	fissure_gray_mid	fissure_gray_avg	fissure_gray_var	fissure_gray_skew	fissure_Red_mid_ratio	fissure_Red_avg_ratio	fissure_Red_var_ratio	fissure_Red_skew_ratio	fissure_Green_mid_ratio	fissure_Green_avg_ratio	fissure_Green_var_ratio	fissure_Green_skew_ratio	fissure_Blue_mid_ratio	fissure_Blue_avg_ratio	fissure_Blue_var_ratio	fissure_Blue_skew_ratio	fissure_L_mid_ratio	fissure_L_avg_ratio	fissure_L_var_ratio	fissure_L_skew_ratio	fissure_a_mid_ratio	fissure_a_avg_ratio	fissure_a_var_ratio	fissure_a_skew_ratio	fissure_b_mid_ratio	fissure_b_avg_ratio	fissure_b_var_ratio	fissure_b_skew_ratio	fissure_H_mid_ratio	fissure_H_avg_ratio	fissure_H_var_ratio	fissure_H_skew_ratio	fissure_S_mid_ratio	fissure_S_avg_ratio	fissure_S_var_ratio	fissure_S_skew_ratio	fissure_V_mid_ratio	fissure_V_avg_ratio	fissure_V_var_ratio	fissure_V_skew_ratio	fissure_gray_mid_ratio	fissure_gray_avg_ratio	fissure_gray_var_ratio	fissure_gray_skew_ratio
TE0003410	0.000724113	0.7907314	0.20130341	0.000724113	0.82440263	0.16835627	0.000362056	0.004344678	0.74656045	0.24837075	0.000724113	0.23787111	0.75887036	0.7422158	0.25778422	1	0.4199855	0.58001447	0.11296162	0.86422884	0.022809558	0.000362056	0.004344678	0.74656045	0.24837075	0.000724113	0.41962346	0.5782042	141	141.4608979	242.3773631	-0.178504584	139	139.6415641	233.2726823	-0.101358222	195	195.1205648	221.6483895	-0.783885568	162	162.1466329	177.4821194	-0.508222121	150	149.4123823	29.45955703	-0.364043126	136	135.5858074	9.090573371	0.085982653	176	103.4196235	7553.861932	-0.32400932	76	73.64916727	271.0459968	-0.310056153	195	195.1205648	221.6483895	-0.783885568	156	156.4456915	192.378115	-0.313977052	0.946308725	0.987991993	0.276381594	0.226089534	0.945578231	0.994661322	0.250110301	0.125584477	0.915492958	0.958156689	0.258384636	0.505764727	0.936416185	0.983514159	0.221399068	0.442057298	0.986842105	0.979683978	0.680110092	-1.287818284	0.99270073	0.993172619	0.922976	-0.524186632	1.005714286	0.955419031	1.044833471	0.738455318	0.95	0.884506251	0.66439663	-0.641352948	0.915492958	0.958156689	0.258384636	0.505764727	0.934131737	0.980029897	0.224227621	0.296189894
TE0003411	0.001236476	0.6766615	0.31962904	0.001236476	0.6636785	0.33199382	0.001236476	0.000618238	0.2049459	0.79319936	0.001236476	0.05965997	0.9165379	0.45100462	0.5489954	1	0.587017	0.412983	0.05595054	0.7672334	0.17681608	0.001236476	0.000618238	0.2049459	0.79319936	0.001236476	0.15270479	0.83153015	146	146.5159196	301.1431005	-0.095491513	146	146.8145286	299.0951212	-0.101406061	216	215.8003091	281.0321483	-1.596699285	172	172.7706337	200.544609	-0.904606103	155	154.0386399	53.13328285	-0.41599868	139	138.9848532	16.87859592	0.00864888	4	74.49582689	7473.008561	0.352796118	87	84.34034003	365.7602119	-0.547203919	216	215.8003091	281.0321483	-1.596699285	167	167.4213292	224.9331463	-0.536859472	1.006896552	1.052818744	0.42382528	0.12156781	1.028169014	1.068215259	0.372620054	0.165031867	1	1.032560501	0.443085927	1.090045185	1.011764706	1.049732494	0.314931681	0.932045421	1	0.989860212	1.238523908	7.282195185	1	1.002337829	2.276849396	-0.052418767	0.022727273	0.784796765	0.971958175	-2.929230997	1	0.927378715	0.939554452	-1.707215918	1	1.032560501	0.443085927	1.090045185	1.012121212	1.052699236	0.322229941	0.599376575
TE0003412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003413	0	0.9	0.011688312	0	0.81038964	0.005194805	0	0.028571429	0.9194805	0.051948052	0	0.82207793	0.17792208	0.43896103	0.561039	1	0.1935065	0.8064935	0.028571429	0.6	0.37142858	0	0.028571429	0.9194805	0.051948052	0	0.91558444	0.07662338	120	120.987013	201.3400911	0.105363509	115	115.8636364	212.1177686	0.137255454	182.5	182.0961039	202.7440108	-0.345941119	143	142.8831169	129.5421825	0.028320134	155	154.7272727	55.56198347	-0.225612618	136	136.3428571	12.87985158	0.081874946	177	142.9545455	4839.827804	-1.550168884	94	92.56753247	464.0869978	-0.282336471	182.5	182.0961039	202.7440108	-0.345941119	136	136.2623377	141.4065036	0.043315397	0.94488189	0.985613506	0.428262631	-0.113667607	0.912698413	0.955905015	0.491416307	-0.141186441	0.917085427	0.943118265	0.328219236	0.226938855	0.928571429	0.957850227	0.293513446	-0.020958363	0.993589744	0.990301209	2.332189927	-0.74937964	0.978417266	0.980186949	2.387947342	0.318585152	35.4	1.612316507	0.615695769	-84.90644324	0.989473684	0.95532773	2.311426783	-0.490688992	0.917085427	0.943118265	0.328219236	0.226938855	0.918918919	0.953742793	0.306295213	-0.035284535
TE0003414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003415	0.001216249	0.7625882	0.15203114	0.001216249	0.7973729	0.089759186	0.001216249	0.02675748	0.61955726	0.35222575	0.001216249	0.5003649	0.49477014	0.33909026	0.6609098	1	0.25711507	0.74288493	0.05010946	0.54512286	0.4047677	0.001216249	0.02675748	0.61955726	0.35222575	0.001216249	0.6499635	0.34079298	131	131.8684018	476.6309427	0.114710469	124	124.9734858	394.8076161	0.241117149	198	195.3429822	410.7746035	-0.968197031	153	152.9856483	297.2590983	-0.380082974	158	156.2276818	67.00435169	-0.439766951	136	136.0024325	23.91291065	-0.103941865	175	130.8474824	5785.811085	-1.108818138	98	92.67428849	521.7754494	-0.684343546	198	195.343712	410.5427718	-0.962484714	147	146.8090489	325.5517157	-0.204337428	0.97761194	1.027453015	0.612445012	-0.225270656	0.946564885	0.994347861	0.496821108	-0.454747803	0.975369458	0.999346782	0.536904927	0.655377178	0.962264151	1.000765302	0.427299127	0.413576087	1.019354839	1.004883958	1.778427268	4.857328392	0.985507246	0.984724309	2.1688369	0.385806038	0.988700565	1.154648813	0.812397593	1.976356163	1.088888889	0.978684393	1.306989151	-1.649807329	0.975369458	0.999350516	0.53660191	0.651510483	0.960784314	0.999624388	0.438569315	0.251420718
TE0000002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003416	0.000765697	0.8529862	0.13323124	0.000765697	0.8690658	0.052833077	0.000765697	0.048238896	0.848392	0.10260337	0.000765697	0.5528331	0.44640124	0.5765697	0.42343032	1	0.037519142	0.96248084	0.114854515	0.7182236	0.1669219	0.000765697	0.048238896	0.848392	0.10260337	0.000765697	0.712098	0.2863706	136	136.1255743	255.0117962	-0.178046171	128	127.1539051	288.4977527	-0.145070216	186	184.8269525	285.2502996	-0.782985033	152	151.3767228	202.511985	-0.507758511	151	151.5911179	59.47446935	0.006947011	132	132.4410413	5.754946542	0.152376645	175	168.7205207	1095.040574	-4.843786934	79	79.04058193	495.4294404	0.004436096	186	184.8269525	285.2502996	-0.782985033	146	145.4441041	216.6327868	-0.360020357	0.971428571	1.060505896	0.279360826	0.223910764	0.984615385	1.065381656	0.292313672	0.219642452	0.920792079	0.957832607	0.381672229	0.566281664	0.955974843	1.01922004	0.254834305	0.552343009	0.961783439	0.959753396	1.275950109	0.108350804	0.977777778	0.975394053	0.936346512	0.19297031	0.994318182	1.030570711	0.539402255	1.456700961	0.858695652	0.791513418	0.723851804	0.007393061	0.920792079	0.957832607	0.381672229	0.566281664	0.954248366	1.021349521	0.251413571	0.42641656
TE0003417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003419	0.000749625	0.609945	0.38605696	0.000749625	0.6781609	0.31184408	0.000749625	0.00149925	0.26511744	0.7326337	0.000749625	0.08895552	0.90254873	0.45452273	0.5454773	1	0.29335332	0.7063968	0.10844578	0.6929035	0.19865067	0.000749625	0.00149925	0.26511744	0.7326337	0.000749625	0.19215392	0.8035982	149	149.2133933	289.737072	-0.029322214	144	144.6524238	346.8749429	-0.024489947	215	212.946027	282.0350679	-1.378993796	171	170.9635182	197.4129619	-0.682842136	155	154.4772614	80.42489525	-0.031994998	137	136.4497751	15.98161039	-0.002256012	176	125.328086	6352.239936	-0.906208719	84	82.2153923	526.4653503	-0.211411752	215	212.9465267	281.8592096	-1.370565674	166	165.6046977	220.4684237	-0.510493188	0.949044586	0.992235376	0.375635729	0.029360776	0.96	1.012028083	0.380077881	0.028922476	0.98173516	0.99999082	0.453824259	0.833605346	0.966101695	1.00729479	0.2901645	0.569854584	0.993589744	0.992751108	1.403394227	0.17412456	1.014814815	1.008684166	2.399107952	-0.008156291	1	0.835467378	1.636397672	0.464441963	1.012048193	0.956442423	0.939674928	-0.470870593	0.98173516	0.999993126	0.453543634	0.828532127	0.965116279	1.005293437	0.293852358	0.450364696
TE0003420	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003421	0.001119821	0.78723407	0.003359463	0.001119821	0.60918254	0.001119821	0.001119821	0.111982085	0.8790594	0.007838746	0.001119821	0.9339306	0.061590146	0.46024635	0.5397536	1	0.08286674	0.9171333	0.032474805	0.5733483	0.39417693	0.001119821	0.111982085	0.8790594	0.007838746	0.001119821	0.9451288	0.030235162	115	114.7346025	216.8690938	-0.249385324	107	107.6405375	246.1541014	0.035635745	171	170.0806271	227.8165676	-1.067501557	134	133.7861142	164.5824724	-0.466038668	154	153.8208287	56.65322798	-0.430085389	135	134.7446809	10.42977294	0.246445082	176	161.8051512	2304.248708	-3.021358714	95	93.24524076	539.23325	-0.278105718	171	170.0806271	227.8165676	-1.067501557	127	127.1410974	172.7841229	-0.292183108	0.905511811	0.93988085	0.320629264	0.408346491	0.938596491	0.974089772	0.360897685	-0.085457397	0.876923077	0.904603667	0.359312587	0.869778486	0.911564626	0.945203898	0.287653167	0.567026531	0.9625	0.961247717	1.15597968	3.518486062	1	0.995944544	1.201543782	-1.753695655	1.005714286	0.963368516	1.83952773	0.674712221	0.904761905	0.874453026	0.997802862	-1.325702018	0.876923077	0.904603638	0.359312892	0.869778464	0.907142857	0.941684513	0.281243879	0.402531661
TE0003422	0.002056908	0.8772712	0.10387384	0.002056908	0.86972916	0.050737057	0.002056908	0.014398354	0.72814536	0.25539938	0.002056908	0.54850876	0.44772026	0.3723003	0.6276997	1	0.1069592	0.892698	0.0534796	0.59067535	0.35584503	0.002056908	0.014398354	0.72814536	0.25539938	0.002056908	0.7096332	0.28693864	132	132.5899897	282.3694301	0.037754788	124	124.7274597	308.6706652	0.136978405	195	194.1018169	293.5559686	-1.843199627	152	152.5539938	202.5487645	-0.771532933	157	155.9677751	67.26190293	-0.393214638	135	135.2728831	13.47164383	0.036277467	176	157.3359616	2933.869303	-2.53679213	93	90.65203977	533.2217416	-0.442985153	195	194.1025026	293.3528803	-1.836254531	146	146.3832705	220.0690791	-0.419659669	0.992481203	1.031243131	0.466378202	-0.076245195	0.96124031	0.991580516	0.559889784	-0.270506579	0.960591133	0.985235158	0.510787388	1.274678408	0.962025316	0.994058545	0.410179386	0.812525182	1	0.999577725	2.422710958	0.465038819	0.97826087	0.978445319	1.438170602	0.219350799	0.994350282	1.388484427	0.405506596	4.503784222	0.978947368	0.962101836	1.750332472	7.201293292	0.960591133	0.985238638	0.510434014	1.269875475	0.960526316	0.993049567	0.414820304	0.501159759
TE0003423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003429	0.002156205	0.8296598	0.098706275	0.003833253	0.7992334	0.03617633	0.001197892	0.050311454	0.41998082	0.5263536	0.00143747	0.4779588	0.49041685	0.21825586	0.7817441	1	0.05510302	0.9446574	0.024676569	0.3996167	0.5752276	0.001197892	0.050311454	0.41998082	0.5263536	0.00143747	0.65788215	0.3054624	131	129.8572113	410.2987297	-0.642640463	118	119.1511739	398.7344536	-0.110807791	206	201.3763776	644.2720917	-1.363015152	153	151.5071874	337.212095	-1.224507486	162	161.2551509	90.6107485	-0.377441833	137	136.4417825	13.41191977	-0.061442057	176	166.2597029	1586.306776	-3.8828567	107	103.4408241	565.8123823	-0.542163367	206	201.3780546	643.7090153	-1.356319169	146	144.9616675	360.1135282	-0.9577144	0.922535211	0.953934673	0.695288668	0.514222539	0.893939394	0.930103543	0.681556462	0.106651994	0.932126697	0.948264181	0.868165795	0.718674861	0.921686747	0.945948939	0.641913969	0.722718545	1	0.999134604	1.634490065	2.081333146	0.992753623	0.989154101	2.104290488	-2.479658527	1	1.096130161	0.419799863	1.90452109	1.049019608	1.011983998	1.501542708	-2.607419872	0.932126697	0.948272078	0.867407042	0.715144281	0.9125	0.940041684	0.63423692	0.625619235
TE0003430	0.001454334	0.8123909	0.17132053	0.001454334	0.8397324	0.05788249	0.001454334	0.016579406	0.84118676	0.14077953	0.001454334	0.5157068	0.4816754	0.53112274	0.46887726	1	0.013089005	0.9860384	0.11489238	0.69022685	0.19458988	0.001454334	0.016579406	0.84118676	0.14077953	0.001454334	0.6742292	0.32198954	140	139.3161722	268.4314488	-0.422052069	128	127.237929	341.386089	-0.296003757	187	187.5962769	273.5310158	-1.172091738	153	152.5616638	212.6243244	-0.634943735	153	153.0404305	73.60540435	0.129895179	131	131.3324607	6.300464625	0.531432982	174	171.7088424	390.7840463	-8.328817334	81	81.39645143	617.6313661	0.20839735	187	187.5986038	272.8127031	-1.140234028	147	146.6849913	231.2466101	-0.447008351	0.897435897	0.935476165	0.303059142	0.415804311	0.870748299	0.910742016	0.476296026	0.269076928	0.916666667	0.952907561	0.256624675	0.92911668	0.9	0.937430844	0.280534081	0.486958411	1.013245033	1.013192314	2.358077776	-0.482632814	0.992424242	0.995133793	1.247958744	-23.13847561	0.994285714	1.074160093	0.164255184	2.859996268	1.094594595	1.085658559	2.967738342	0.332678026	0.916666667	0.952919381	0.255950759	0.903863085	0.890909091	0.929104933	0.287383295	0.374080203
TE0003431	0	0.88604355	0.040973112	0	0.8553137	0.043533932	0	0.13828425	0.8514725	0.010243278	0	0.76952624	0.23047376	0.9103713	0.08962868	1	0.39052495	0.609475	0.1574904	0.8028169	0.0396927	0	0.13828425	0.8514725	0.010243278	0	0.86299616	0.1306018	125	124.8847631	240.3017013	0.175597308	124	123.6338028	274.1988062	0.215972973	169	169.177977	214.5842013	0.015699929	144	143.8399488	208.4622197	0.242089703	146	145.9551857	31.1465192	-0.027081617	134	134.3982074	8.121840577	0.449294057	176	108.9615877	7321.383928	-0.448818603	70	70.37516005	350.0833266	-0.032284204	169	169.177977	214.5842013	0.015699929	137	137.4007682	215.9354155	0.276609067	0.954198473	1.004054246	0.372551134	-0.151101318	0.946564885	0.993869325	0.448040057	-0.172364316	0.84079602	0.85962284	0.234971124	-0.012024313	0.911392405	0.943756983	0.351628297	-0.164340194	0.935897436	0.93524693	0.481477153	-0.830705238	0.957142857	0.959270443	0.926658391	0.655375872	58.66666667	1.622814622	1.010880464	-0.840182636	0.752688172	0.72242651	0.816896603	-0.029588827	0.84079602	0.85962284	0.234971124	-0.012024313	0.901315789	0.940780608	0.342188682	-0.206384199
TE0003432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003434	0.000528681	0.7697595	0.18398097	0.000793021	0.79302144	0.11022998	0.000528681	0.07560138	0.716627	0.20592123	0.000528681	0.5244515	0.456516	0.5260375	0.47396246	1	0.06212001	0.93788	0.14432989	0.6812054	0.17420037	0.000528681	0.07560138	0.716627	0.20592123	0.000528681	0.6441977	0.32751784	136	137.1630981	455.7775227	0.335377556	126	127.9661644	486.1384269	0.439358368	189	186.7716098	526.6684301	-0.569068737	152	152.4340471	388.2905881	0.05020631	153	152.0478456	67.72834786	-0.27218189	133	132.5289453	6.767269493	-0.055088801	175	164.3328047	1766.674597	-3.615052584	83	79.93867301	572.3858769	-0.33661731	189	186.7716098	526.6684301	-0.569068737	146	146.6214644	417.3592221	0.150531209	1.054263566	1.102637501	0.438661165	-0.582913337	1.008	1.059737413	0.457889654	-0.875108277	1.010695187	1.043285297	0.454612158	0.555029471	1.013333333	1.055788218	0.376451287	-0.064647872	1.006578947	1.004624323	2.142752753	0.672393688	0.977941176	0.977709298	1.299069994	-2.050198533	0.988700565	1.266470761	0.292885034	3.498921607	0.988095238	0.919315994	1.260332082	-0.698680315	1.010695187	1.043285297	0.454612158	0.555029471	1.013888889	1.05786375	0.395586704	-0.221853995
TE0003435	0.005952381	0.62539685	0.18015873	0.007142857	0.60873014	0.19166666	0.001190476	0.1813492	0.6920635	0.11547619	0.001984127	0.35912699	0.55079365	0.8857143	0.114285715	1	0.57103175	0.42896825	0.15	0.73650795	0.11111111	0.001190476	0.1813492	0.6920635	0.11547619	0.001984127	0.44007936	0.43650794	135	128.4686508	841.2006045	-0.756467172	136	128.4884921	896.1379628	-0.751853923	183	176.3650794	769.7317964	-0.958321842	157	148.8531746	793.4101883	-0.897546848	147	146.6234127	33.82445185	0.163793842	136	135.5380952	8.027120181	0.205422875	4	77.32301587	7586.970264	0.286783805	70	73.28571429	546.8429705	0.805939016	183	176.3650794	769.7317964	-0.958321842	150	142.8047619	814.3714059	-0.827103637	1.08	1.035355734	0.886917554	2.12744283	1.123966942	1.057003948	0.936692841	3.251796751	0.963157895	0.954313309	0.930627178	0.830206492	1.060810811	1.013103782	0.971734888	1.487893398	0.948387097	0.957554039	0.610276534	-0.379824734	0.99270073	0.987907028	0.924175112	0.32734922	0.02259887	0.683092742	1.064992409	-0.51841322	0.760869565	0.804579498	0.899088819	6.427908635	0.963157895	0.954313309	0.930627178	0.830206492	1.056338028	1.014453758	0.947606312	1.6240523
