SID	zhi_lbp1	zhi_lbp2	zhi_lbp3	zhi_lbp4	zhi_lbp5	zhi_hog1	zhi_hog2	zhi_hog3	zhi_hog4	zhi_hog5	zhi_contrast	zhi_dissimilarity	zhi_homogeneity	zhi_energy	zhi_correlation	zhi_entropy
TE0001566	41535	13761	17712	14241	30998	478212	26237	789	140	62	76.63951735	2.639597599	0.773854131	0.707151344	0.844862151	6.786778047
TE0001567	50516	15921	23693	18294	38306	579729	31342	1037	179	73	67.85656165	2.395582791	0.781423631	0.70234119	0.846190077	6.762393925
TE0001568	36322	11547	13879	11248	27805	357615	20489	439	38	13	78.85748623	2.963352354	0.740931229	0.671507439	0.773073332	6.56205689
TE0001569	24112	7885	10498	8798	17015	469736	21169	972	132	66	43.33538571	1.441716035	0.87382438	0.82616819	0.870305515	6.969810187
TE0001570	21713	7480	10067	7385	15681	385973	16390	631	101	42	34.13103357	1.344832126	0.863488107	0.810882891	0.838330409	6.559804269
TE0001571	50148	15102	20003	16719	38294	463074	28207	464	67	20	76.16640929	2.937747669	0.727829614	0.642884645	0.80137316	6.473822233
TE0001572	35690	14272	17959	16056	30605	422502	24443	779	140	66	63.40633442	2.148740302	0.786254011	0.689789396	0.824013373	6.542372569
TE0001573	38935	13832	18489	14817	32876	398761	25392	505	82	24	69.13958229	2.488270677	0.757041084	0.656642066	0.863767958	6.763353129
TE0001574	29716	10417	13244	10112	19389	397715	19766	785	123	57	75.35748852	2.70105431	0.790772835	0.753680763	0.822523263	6.88825849
TE0001575	32715	11972	13652	11003	21969	490631	26829	708	88	63	60.36225379	2.377798791	0.808654718	0.775717849	0.746346851	6.602726079
TE0001576	62621	20825	30775	22828	57077	542041	33916	638	88	37	67.62944147	2.593141624	0.714851483	0.584409326	0.842598809	6.397269657
TE0001577	22614	7507	10638	8030	16372	453728	17569	882	128	85	32.37382837	1.269016491	0.873220595	0.829292036	0.798152248	6.447929182
TE0001578	52165	16906	24442	19333	45019	531585	32373	610	108	56	60.03765558	2.272182438	0.764861995	0.653657344	0.844875015	6.526076878
TE0001579	42129	12763	18780	14336	30280	597540	31389	1657	283	121	57.88915043	1.897727164	0.829993299	0.764382197	0.80970179	6.636623451
TE0001580	34593	11827	17389	13688	31076	426579	21656	691	94	44	38.44864663	1.615984655	0.801683788	0.704816295	0.8491937	6.3485825
TE0001581	42427	12656	15945	12909	26305	568175	35824	1316	179	62	77.90736047	2.494101203	0.812355423	0.766841178	0.752137985	6.699612841
TE0001582	53716	18413	24833	20521	42013	591666	33378	781	104	39	64.38276399	2.331702979	0.774826702	0.682351482	0.83652907	6.628964818
TE0001583	40344	14336	20706	17145	33692	493204	24275	687	109	44	56.39021076	2.071302898	0.784277292	0.700617847	0.874162591	6.748867689
TE0001584	33392	12931	15671	10487	22413	538612	26742	753	188	57	63.74632679	2.063457423	0.832096473	0.788742582	0.850433527	6.990945969
TE0001585	42536	14325	18236	14035	30222	492050	24896	608	94	23	70.92523158	2.723152009	0.765051949	0.711171775	0.828052536	6.654444266
TE0001586	50228	18402	25269	21084	41601	548036	27680	833	123	48	68.59567395	2.289741679	0.766615468	0.666694124	0.89672072	6.987170555
TE0001587	38972	10843	16576	12995	32064	575999	30576	1023	198	109	39.21845997	1.509635048	0.848918064	0.773325937	0.807642986	6.428600435
TE0001588	58060	18824	24950	19619	40776	628295	31763	758	104	40	72.91638046	2.682315696	0.759168017	0.693300569	0.830309203	6.605886389
TE0001589	39555	11007	13882	9849	19762	479103	33039	913	112	49	96.23392711	2.772071141	0.806188042	0.762344471	0.75879315	6.775730445
TE0001590	46105	15842	20818	17332	34124	538016	25683	727	108	36	70.41181729	2.568366608	0.766263903	0.702760372	0.824116898	6.700062094
TE0001591	40348	15418	21515	18060	36408	450862	25686	609	117	59	49.81199029	2.039110674	0.767712219	0.664962858	0.837745873	6.420679594
TE0001592	65948	21404	27189	22126	46427	597579	34573	1018	175	75	87.33870989	3.261554249	0.71550728	0.636269061	0.834678841	6.720218344
TE0001593	29928	11726	16162	11154	25805	366881	21183	579	97	60	42.12180318	1.742846525	0.797284121	0.705384499	0.890989021	6.68348205
TE0001594	19822	6422	8416	7207	11655	446259	20414	1269	171	67	55.96272385	1.588553114	0.884059757	0.855501091	0.794833753	6.978824043
TE0001595	38133	11797	16236	11540	25896	405726	23419	621	66	35	77.76004654	2.551567084	0.776017139	0.701101704	0.856476983	6.8597899
TE0001596	41492	13969	20580	15562	32582	508573	28402	701	114	50	65.32389605	2.092225338	0.801451241	0.712014787	0.847713974	6.785812953
TE0001597	24314	7966	11447	8682	16060	481445	22725	1040	181	49	58.57253688	1.727280943	0.867896831	0.827780292	0.824658009	6.982307927
TE0001598	24398	7597	10089	8181	18140	388159	22847	1153	208	85	43.35471347	1.689731872	0.844299305	0.79205625	0.779771915	6.506970204
TE0001599	30704	11996	14535	10552	24655	438006	22866	659	107	62	47.17901958	1.855460366	0.816484232	0.75423003	0.839882118	6.618975093
TE0001600	17365	5797	7985	5736	11859	445558	14799	681	110	66	23.79852051	0.86381769	0.911562369	0.87012126	0.793876103	6.363576641
TE0001601	51224	19533	25191	20151	43755	540355	26611	491	72	38	65.67262343	2.629942635	0.732530452	0.652699765	0.86477901	6.626660636
TE0001602	54358	17354	22417	18988	38726	501242	26449	694	99	41	77.98857696	3.121275926	0.714806302	0.642631095	0.820230905	6.595164497
TE0001603	38472	12845	16399	12797	25043	476956	25930	1090	182	67	81.76806221	2.545287936	0.796979595	0.737976647	0.845731251	6.895499623
TE0001604	35640	11424	15062	11218	25467	419400	24932	566	71	45	79.81759029	2.54253008	0.789240728	0.721965545	0.841208249	6.851969091
TE0001605	33063	11136	14532	11235	21001	443440	23204	1225	241	70	65.86238602	2.249619436	0.806245524	0.756575865	0.806902717	6.699751062
TE0001606	38370	12660	16537	13708	26059	574942	29672	1004	174	88	60.53881705	2.04032567	0.827950958	0.774976297	0.814008914	6.799001171
TE0001607	16102	4754	5816	4778	10225	348412	14558	1225	234	71	36.60537421	1.336869108	0.887847726	0.857621042	0.714258844	6.41619691
TE0001608	42245	14657	18788	15551	30329	713210	24831	537	96	46	50.15945573	1.867953735	0.832479863	0.790586004	0.754594149	6.327906048
TE0001609	43984	14201	17835	15072	31323	483688	27207	693	106	64	69.13294197	2.74176549	0.759123963	0.700700902	0.803051877	6.63423694
TE0001610	44654	13432	18073	14048	29417	531247	31054	656	100	55	80.90710324	2.678528418	0.786985587	0.730478125	0.786718375	6.694342074
TE0001611	29892	9929	12637	10290	19730	530818	23196	948	94	37	56.26690185	1.863307509	0.851124773	0.812778005	0.777332009	6.639163308
TE0001612	34068	11365	14165	10269	21444	387585	23877	846	93	51	79.63902749	2.665650266	0.78233287	0.719922469	0.817251287	6.787411774
TE0001613	49922	16906	24831	20253	46081	559415	31779	729	130	57	58.01019258	2.164249197	0.772812326	0.671372796	0.85096308	6.626663695
TE0001614	23003	6711	8281	6825	13909	398745	20232	1282	209	84	42.10584045	1.543010206	0.865783515	0.824549521	0.777654082	6.552671263
TE0001615	33870	11215	16002	12445	29702	479334	25864	755	88	47	59.47852387	1.976465033	0.818899285	0.745720644	0.871047865	6.710803942
TE0001616	48772	18100	25932	20381	40459	622331	32787	763	168	51	71.52465679	2.331106506	0.784326664	0.707823031	0.886958982	6.910786581
TE0001617	46129	14491	19245	14667	33759	425563	25522	467	50	54	79.54898503	2.952841711	0.730874434	0.647032701	0.802484	6.593644381
TE0001618	16758	5137	6542	6914	12225	462736	21996	1296	176	120	41.53605512	1.337642419	0.901221416	0.876260653	0.785510846	6.845534845
TE0001619	35591	10490	13364	11152	21665	498321	27866	898	175	50	67.16071866	2.310807014	0.819045494	0.7777581	0.77113829	6.693788369
TE0001620	32885	9496	14758	11552	25482	536799	25240	1131	170	96	44.44788756	1.571019115	0.851395856	0.792118346	0.82116186	6.639598937
TE0001621	38594	13917	19808	16257	31764	481317	28020	801	120	42	71.45935084	2.377006783	0.785052732	0.706010806	0.854195329	6.858281827
TE0001622	25415	7158	10041	7531	16712	348323	18317	649	79	48	70.41380511	2.137780243	0.83232098	0.772259282	0.808914426	6.777022888
TE0001623	42642	15195	19738	15298	31342	494848	28989	865	129	49	81.9107603	2.66604441	0.770441601	0.706475895	0.826072459	6.727449887
TE0001624	49125	18239	23018	18641	41871	420896	24361	467	58	42	67.04875306	2.833332441	0.686261113	0.585402857	0.838099574	6.31783493
TE0001625	32865	11297	15768	11981	22442	481046	28223	888	90	53	61.25303709	1.975418948	0.830021115	0.769315808	0.826359754	6.814276227
TE0001626	33891	11275	15245	11691	22707	500113	27130	1039	178	65	56.53206615	2.049651548	0.823120333	0.7745689	0.805114714	6.692132246
TE0001627	56571	18760	25689	21230	48996	650983	39828	1035	142	76	58.61887673	2.211211201	0.784148803	0.6918338	0.746339588	6.204812209
TE0001628	31810	10560	11684	9137	21384	371576	17597	622	111	28	77.4800251	2.895919537	0.76715866	0.72675621	0.733176816	6.461267524
TE0001629	38773	11517	17001	13791	27476	491407	28897	1001	114	59	67.68458879	2.313185141	0.805082222	0.740700191	0.794567945	6.676486686
TE0001630	34885	11309	14294	11019	22792	431387	27810	726	108	49	85.31410529	2.652316457	0.796661252	0.740260823	0.841372244	6.892156982
TE0001631	49651	16479	25368	19256	39545	577026	34247	1180	239	73	64.6002947	2.146985787	0.789790028	0.69564521	0.85706549	6.756511154
TE0001632	32322	10826	12676	10165	19962	436232	23492	1164	309	98	62.54180916	2.364595208	0.805051121	0.764880688	0.754691484	6.469194491
TE0001633	36466	10456	13444	10667	26537	456186	27545	824	108	41	58.00172291	2.190536262	0.807267773	0.745690072	0.670649844	6.150058214
TE0001634	38084	13107	16746	13983	27641	478973	21438	922	164	55	53.18241325	2.086141686	0.795930819	0.732078044	0.81818845	6.54041042
TE0001635	40061	11648	17842	14273	30736	479291	28648	1225	250	76	57.15821487	1.986455372	0.808767407	0.72208159	0.843414314	6.593979815
TE0001636	32530	9362	15040	11432	25063	467916	24267	906	146	55	53.51452774	1.729020365	0.83762636	0.76443072	0.840171413	6.75982504
TE0001637	32102	8976	11694	10365	23753	499432	30373	1275	197	83	45.29650501	1.781903686	0.844547962	0.794417953	0.713035311	6.312929995
TE0001638	43059	14452	24518	19087	55256	500524	26397	459	56	36	25.70498214	1.241891243	0.806788401	0.641860935	0.871796315	6.005414146
TE0001639	27646	9439	13710	10850	21002	472894	25314	603	113	36	47.41625165	1.668089587	0.850870701	0.794847301	0.809261426	6.631177286
TE0001640	35365	11018	15484	11842	24359	473814	26653	851	168	66	56.38787498	1.935657635	0.823328878	0.757981538	0.816348028	6.656380376
TE0001641	50543	15734	23728	19232	46732	512308	33639	615	143	45	49.69352057	2.103231795	0.761937822	0.647185051	0.769811491	5.910265038
TE0001642	31637	8872	10827	8176	17706	415323	26631	1031	179	68	68.59549946	2.263716434	0.826868044	0.777953967	0.735008979	6.617512026
TE0001643	36564	12193	18349	12386	29788	378848	22251	549	82	30	60.13052304	2.118609564	0.777007685	0.667058222	0.888556883	6.706600841
TE0001644	49874	14301	20094	16113	41454	470134	33831	547	80	38	66.39111203	2.650042249	0.746911424	0.651062422	0.758451235	6.230213936
TE0001645	42359	13963	18066	15681	30751	513036	28714	702	133	34	77.99704986	2.541084297	0.789107229	0.720031104	0.795924809	6.61391221
TE0001646	30287	9309	13986	12205	27300	377481	21812	669	136	42	61.23202026	2.143985162	0.801150392	0.71511771	0.824580336	6.546777782
TE0001647	41450	13008	17065	13513	29374	468144	25885	663	158	60	64.38684248	2.383888168	0.784472437	0.713385909	0.818375734	6.693780679
TE0001648	42158	12914	19874	15531	37796	529588	30416	1114	150	62	46.32148888	1.702845136	0.820189446	0.719300169	0.820783782	6.415309005
TE0001649	33857	10527	13543	9897	23858	435729	25171	664	91	45	69.97233859	2.50817881	0.801026556	0.7482897	0.771422199	6.637973712
TE0001650	42072	14689	18921	14784	31199	560039	30917	809	142	41	64.87541923	2.242657073	0.805527801	0.741174519	0.830402865	6.760521988
TE0001651	42627	15309	20968	16998	30430	590289	35299	1371	160	64	69.19569252	2.188829757	0.811613158	0.745805771	0.818308667	6.779577591
TE0001652	35713	10782	16455	12577	29055	431197	23584	832	180	75	44.41699581	1.759977103	0.809605103	0.720093908	0.846307543	6.504856551
TE0001653	30714	8023	11748	8400	20762	411699	19821	789	178	53	41.85948539	1.407794765	0.85855797	0.77618119	0.84598408	6.565992774
TE0001654	40382	12900	18724	15384	33400	436637	26149	903	154	44	64.01373051	2.214967677	0.782532183	0.683615429	0.864675093	6.67364474
TE0001655	50880	18108	26275	20516	45117	478530	26263	502	101	44	66.16905488	2.62927782	0.71505453	0.606633113	0.882224971	6.736441741
TE0001656	29356	10542	17298	12693	28451	423397	19285	460	58	32	36.40729005	1.334357437	0.836802595	0.731874457	0.899449662	6.66190993
TE0001657	34424	10937	15921	12266	24876	466715	22078	882	156	57	53.63243243	1.742783	0.827835339	0.751746015	0.871364404	6.853473229
TE0001658	38158	12130	17994	13774	33990	484872	25280	652	86	58	42.47299181	1.799597661	0.805527332	0.720443072	0.783999273	6.192560797
TE0001659	27600	9229	12753	9683	22214	479432	23960	1168	154	78	46.06321074	1.613926559	0.855539592	0.799319046	0.792729322	6.592210034
TE0001660	31518	9641	14015	9625	19117	443907	28218	1404	260	61	74.1757492	2.237187772	0.826943709	0.776467477	0.830918967	6.878428032
TE0001661	35656	11997	17833	14463	27556	530947	25783	764	113	78	45.89136926	1.696816645	0.831258914	0.761480144	0.834202046	6.587510222
TE0001662	42566	13944	19125	14992	35146	446393	25363	512	96	28	57.10617833	2.324425625	0.763616624	0.670190728	0.822649018	6.508817583
TE0001663	37418	11885	14683	10979	27136	431180	27260	657	128	45	64.08670128	2.311332165	0.794792184	0.719678516	0.754899028	6.409012978
TE0001664	28501	9273	13792	10766	24967	350668	20516	642	82	44	47.02272362	1.789124338	0.809707628	0.716990842	0.839498717	6.518832431
TE0001665	44247	15136	21050	17387	36815	528487	26559	715	145	78	61.11123358	2.085797026	0.787905874	0.699952434	0.883863765	6.868084435
TE0001666	41421	15395	20134	16769	30383	532319	29450	1097	181	65	55.66272234	1.96312261	0.80634863	0.725417351	0.830424624	6.625133084
TE0001667	34369	12464	14309	11377	24903	380623	20414	487	43	31	78.41013992	2.987960965	0.752376031	0.699116119	0.768070028	6.575867828
TE0001668	37244	11426	17257	12616	28882	403373	22822	499	137	39	69.98465527	2.377644788	0.778700931	0.692531669	0.837709624	6.709744631
TE0001669	44194	12903	18390	14215	40493	459102	29052	521	124	36	51.8219095	2.195639418	0.776923774	0.670634267	0.728924226	6.042684241
TE0001670	30550	9747	14671	11411	30234	476187	23275	683	151	41	33.99780841	1.41992274	0.842180295	0.761073213	0.818930065	6.33489367
TE0001671	58469	19101	30279	22757	52250	559097	37661	862	116	44	69.18653475	2.506322394	0.746105374	0.619341913	0.887447692	6.760155636
TE0001672	54751	17428	28995	21560	54192	604575	32832	1048	158	72	39.22282647	1.520945609	0.799068566	0.661685029	0.879247833	6.383935793
TE0001673	36778	11275	15850	13146	31530	537329	28257	620	84	62	43.33831605	1.746645638	0.831236589	0.760095879	0.766095996	6.059116733
TE0001674	41206	14014	21115	16353	39530	400208	22755	498	52	36	43.15978257	1.922815321	0.751712107	0.621381217	0.873322462	6.304264249
TE0001675	48361	15983	23130	18879	42086	485604	29306	467	63	44	67.89288028	2.595604214	0.745873734	0.647359754	0.8044727	6.448940007
TE0001676	37904	11765	15262	12070	24275	392426	24891	678	91	36	83.57358915	2.860979241	0.759918062	0.700198932	0.845321081	6.87941585
TE0001677	35258	11459	16261	12717	26515	502367	28060	764	107	62	49.11898675	1.832844706	0.829064588	0.762422175	0.841039768	6.675987014
TE0001678	37309	12765	16771	14229	29757	421358	22972	571	84	29	62.4633402	2.442196978	0.767691246	0.692805589	0.827739831	6.622582638
TE0001679	34159	10586	15281	11582	23564	500396	28825	1186	224	81	52.31854862	1.854829838	0.829960009	0.774733807	0.8064435	6.638775956
TE0001680	36366	11197	15450	12513	26215	492019	26964	1121	183	57	60.19404015	2.171538661	0.813003561	0.756837908	0.757636393	6.50651116
TE0001681	45770	14469	19340	14846	30761	485868	27444	941	138	40	72.68207955	2.528825724	0.773710759	0.697217207	0.816288587	6.565745238
TE0001682	32175	12103	16407	13114	27946	377055	18871	498	116	36	51.91368758	2.089468505	0.771529418	0.686661773	0.860682965	6.626935277
TE0001683	60036	18487	24613	19090	46485	526895	32657	550	67	27	81.44028766	3.091413877	0.711626481	0.623016692	0.769778414	6.319556656
TE0001684	30116	11216	14550	10209	20836	461788	23052	1336	220	90	58.39650207	1.839953884	0.837309734	0.778007763	0.839332789	6.876847487
TE0001685	32832	9601	13372	11102	24087	396356	20669	700	198	37	57.8874109	2.019750069	0.803793402	0.731144971	0.81769401	6.42997214
TE0001686	24043	7588	9143	7960	14832	547364	21740	891	172	73	38.49166554	1.372902642	0.889225595	0.856890164	0.740814594	6.549691716
TE0001687	46163	14979	19680	15991	32037	490225	29282	689	103	45	83.16396466	2.962471359	0.750964173	0.690355522	0.78434492	6.646028303
TE0001688	32012	10840	16745	12614	28292	374163	20305	661	109	42	51.23223743	1.861275991	0.795435345	0.694262489	0.875220976	6.612079195
TE0001689	33347	10823	15160	11957	23709	446204	22171	860	187	54	54.58861688	2.075430358	0.803509148	0.749198554	0.813968177	6.577007731
TE0001690	32948	11184	13386	11546	21351	438246	26541	897	111	36	68.23680764	2.469576318	0.799850364	0.754315092	0.72729837	6.522674707
TE0001691	48590	16010	23166	18323	38998	565353	31885	910	126	73	58.08247216	2.236541697	0.782034884	0.697887422	0.823925935	6.535890905
TE0001692	47310	17408	22848	16431	36204	466917	30353	717	114	49	89.34887296	3.118463811	0.729418685	0.647405294	0.874085776	6.876699246
TE0001693	59198	20336	25943	21660	47284	530261	32765	586	97	51	100.8094562	3.500289248	0.703803547	0.616749181	0.85304263	6.94732848
TE0001694	43507	14154	21276	16438	38854	464494	27803	794	160	39	46.99431725	2.016976125	0.766314914	0.668576483	0.79635248	6.099161438
TE0001695	37725	12079	15683	12049	25872	409684	23670	645	123	38	84.77369135	2.782669358	0.767029496	0.700457397	0.818043899	6.640492343
TE0001696	37130	13546	16785	13175	25780	407985	22854	774	73	44	76.7602203	2.902653847	0.746668779	0.692948878	0.781660684	6.547362863
TE0001697	35705	11221	14840	11880	26588	421693	26222	958	139	52	58.22039015	2.096620033	0.799389683	0.72604516	0.797926211	6.516030438
TE0001698	50439	15944	20708	16552	34119	442885	26892	566	76	29	104.1766692	3.537876283	0.707434446	0.636745023	0.82970867	6.773398414
TE0001699	36929	10121	14169	11200	28331	410063	26002	701	96	52	58.3496732	2.165294118	0.798429689	0.713364915	0.793548514	6.36859161
TE0001700	36973	13458	18670	13313	29710	516347	26820	922	173	58	51.10519618	1.842541534	0.817642319	0.743939343	0.857608574	6.747413298
TE0001701	38355	13130	16733	13121	29727	430824	23997	656	103	45	66.30407234	2.547872564	0.764926591	0.695688706	0.82143357	6.630443558
TE0001702	35286	10095	14750	10468	22148	466141	24480	928	227	56	58.08730465	1.892476408	0.833228449	0.763905696	0.843680588	6.652226884
TE0001703	33422	11040	13843	10794	21159	449738	21810	649	153	42	67.31027646	2.470158411	0.800994291	0.756545378	0.763235345	6.623159512
TE0001704	39588	12353	16065	12615	25083	553865	30734	1350	273	56	61.2874509	1.923343419	0.832662063	0.771907881	0.820737109	6.707192315
TE0001705	57964	18855	23384	18548	40597	630632	34923	1045	125	67	91.35550127	3.231735615	0.744417345	0.695802123	0.785272844	6.69394894
TE0001706	59051	20108	28353	23519	53191	518284	32291	628	46	37	58.28416599	2.415771042	0.722837722	0.592552279	0.88003549	6.528939611
TE0001707	37487	11971	14504	11754	23743	514047	25640	1014	148	69	51.79765656	2.050756265	0.816317345	0.769884347	0.832357634	6.695855796
TE0001708	34204	10153	13620	10314	22798	442202	29871	1170	206	77	85.5723122	2.615096448	0.807241188	0.758588925	0.813852159	6.954789675
TE0001709	33673	11281	14571	13119	25411	547022	27542	672	130	58	49.0891937	1.739852406	0.844297244	0.787275179	0.820552732	6.628862494
TE0001710	37650	13276	17730	13486	28417	471828	24316	1089	202	67	60.56118131	2.354683515	0.78200454	0.720928133	0.772492638	6.421825378
TE0001711	40727	13332	16704	15841	29050	547457	28157	850	186	70	64.04460201	2.27734139	0.806766006	0.748992697	0.807938296	6.67668432
TE0001712	36802	10899	12502	10887	22981	400824	21778	601	81	22	93.80260512	3.290350328	0.75707841	0.716481178	0.769265812	6.719563922
TE0001713	21235	7914	9089	8206	16568	286380	16184	519	154	27	43.5934507	1.909280125	0.804400338	0.745104931	0.728788871	6.137796326
TE0001714	46646	16349	21088	16475	35580	471387	26681	888	127	39	86.0190238	2.957291704	0.737577274	0.662474351	0.857235383	6.90178491
TE0001715	47327	15159	19061	16416	33807	600065	31675	833	155	44	60.51111027	2.393572729	0.78897217	0.736679449	0.732060233	6.341876071
TE0001716	26193	9670	13008	8768	18710	444520	20509	637	106	59	55.07087963	1.675634356	0.851843045	0.79691306	0.88366768	7.098560337
TE0001717	42042	14589	20628	16577	33240	532083	29401	659	112	47	70.84697329	2.365410601	0.788654271	0.71812208	0.8340034	6.781996977
TE0001718	55943	18348	25843	20669	42815	507777	29352	770	139	45	71.68554412	2.669680484	0.73247691	0.62230291	0.866105999	6.625404956
TE0001719	44977	15036	21889	18977	37247	519460	29737	925	151	41	60.2695252	2.106567051	0.783193038	0.690956301	0.83299389	6.54836274
TE0001720	27275	9049	12421	9949	21380	399770	19159	555	46	50	47.72248477	1.761070281	0.828755588	0.767089713	0.831766232	6.655644212
