SID	tai_lbp1	tai_lbp2	tai_lbp3	tai_lbp4	tai_lbp5	tai_hog1	tai_hog2	tai_hog3	tai_hog4	tai_hog5	tai_contrast	tai_dissimilarity	tai_homogeneity	tai_energy	tai_correlation	tai_entropy
TE0004104	17965	4716	6191	4711	14985	282275	15971	1098	123	71	123.063255	2.697737689	0.829525195	0.799055758	0.74803191	6.687854323
TE0004105	14802	3841	6241	5156	25048	231158	18705	1255	85	59	122.6545938	2.569525829	0.824738234	0.730376383	0.841329766	6.963346841
TE0004106	21139	6847	12275	9546	27222	246372	19942	857	91	38	158.4633314	3.027257638	0.76924132	0.647306802	0.762934346	6.176464602
TE0004107	42520	18885	29040	24053	60641	386680	32288	1032	104	43	136.18624	3.458334963	0.65516668	0.49856292	0.920340246	6.939404104
TE0004108	28676	7922	12078	8982	35030	317781	22801	1108	145	66	155.0772463	3.167949045	0.775657952	0.665126346	0.822216486	6.485211067
TE0004109	33768	13011	19596	16052	37404	317366	26724	819	111	40	94.08363152	3.114841145	0.689994107	0.580349476	0.822096823	6.114498574
TE0004110	45684	14998	21638	16974	48372	379942	27043	1173	112	51	152.8729437	4.000272342	0.658488648	0.553706914	0.753018014	6.280969452
TE0004111	13395	5276	7786	6460	17752	192447	14422	764	87	45	100.7998588	2.391039107	0.799119505	0.705072369	0.778638499	6.275989258
TE0004112	9862	3139	5348	5291	17089	151092	12645	609	55	29	95.27286501	2.304862259	0.816771925	0.709712875	0.843923736	6.927050144
TE0004113	17534	5203	9028	6867	28151	257917	18612	1234	153	76	114.1890662	2.258992082	0.830119383	0.708515063	0.785004863	6.208584791
TE0004114	23946	7679	10715	8950	26324	228725	19194	800	64	49	130.7004691	3.400482094	0.719533394	0.623641155	0.819287954	6.489541056
TE0004115	21698	7734	15540	12088	37051	230945	19422	644	60	29	141.5464699	2.807242588	0.740847346	0.558039722	0.802212223	6.196248992
TE0004116	24800	8299	11327	9377	24991	239991	18025	1026	102	56	164.4549891	3.525962475	0.724943458	0.631078359	0.667462308	5.808050134
TE0004117	13277	4735	7831	6479	21573	273522	16462	1285	161	89	92.61301345	2.187393983	0.841942574	0.770379732	0.879068753	7.216818309
TE0004118	16391	6603	9206	7695	20197	198537	14686	949	90	64	111.9016371	2.815745376	0.746884623	0.664721642	0.778097033	6.27588565
TE0004119	20985	8640	16254	11378	31501	232003	15611	1056	111	51	88.36023608	2.15963139	0.735272661	0.580269256	0.814173245	5.753875945
TE0004120	32869	13224	20821	15872	41454	255911	21388	610	54	29	101.8347825	3.048546873	0.645496546	0.467548571	0.873744564	6.181403698
TE0004121	24120	6871	12711	11583	36245	300944	23515	948	159	54	137.938539	2.856866889	0.777638854	0.654727301	0.855744729	6.445938756
TE0004122	25737	8646	16761	11761	40267	377136	23712	1384	89	87	84.81455627	2.102490877	0.803715632	0.688004401	0.889480452	6.994906925
TE0004123	32662	11252	19795	14286	53001	304704	25802	1021	118	50	132.2838271	2.827649815	0.72372368	0.524993128	0.875588978	6.543145727
TE0004124	26146	8457	16748	13401	48292	296036	23886	1290	149	47	135.6074994	2.64617793	0.758641278	0.573231578	0.917013164	6.668929287
TE0004125	20664	7301	12283	9289	26564	213306	17839	628	28	21	156.2238498	3.193012781	0.755421666	0.610815977	0.791087663	6.168246739
TE0004126	17452	5920	14504	10650	33538	192087	17715	805	46	28	110.1179523	2.407825457	0.762497021	0.541106214	0.869736522	6.334373471
TE0004127	30744	10286	16342	13579	36944	304467	24189	920	129	46	131.2967686	3.287222162	0.721765944	0.595950738	0.881220268	6.611940142
TE0004128	27898	7946	11154	7855	24151	336176	25249	1246	124	85	139.2022516	3.399471212	0.774162505	0.722808795	0.827173345	7.034796352
TE0004129	22210	7556	12682	9702	28593	230499	18049	811	84	37	134.2539771	3.116393785	0.737289203	0.612144557	0.87237725	6.701004899
TE0004130	20253	7303	15846	9945	24578	225020	17324	546	74	36	93.23914184	2.554388576	0.749336744	0.617936427	0.874430791	6.874449587
TE0004131	15691	4956	10588	6814	20957	198856	16030	751	105	42	103.9139603	2.368782764	0.796790917	0.675119534	0.775117851	6.136020924
TE0004132	24946	8563	10208	7772	19580	277338	17821	1011	84	44	171.0437211	3.766353883	0.746713003	0.699190652	0.603928565	6.076601766
TE0004133	28798	10335	15506	12846	34422	296887	21639	791	105	42	156.1982894	3.642411642	0.70739793	0.605444014	0.802459285	6.553431504
TE0004134	31552	9810	17324	13295	51038	290735	24092	953	74	46	122.4126045	3.036051374	0.713401498	0.529530737	0.860578283	6.415977457
TE0004135	20869	6971	10716	8898	23258	204971	17022	759	112	48	128.70981	3.092984286	0.742016543	0.61989776	0.76926689	5.91144976
TE0004136	29354	9929	18556	13594	41396	260213	20180	702	95	42	112.9262872	2.668798102	0.714474935	0.525887071	0.805052972	5.831246131
TE0004137	23583	8015	13349	9825	27873	264731	20033	858	100	46	111.3474896	2.977006	0.747091604	0.644897968	0.749392216	6.136773006
TE0004138	15633	5827	15679	12535	28375	207312	18790	605	58	35	135.001606	2.805830606	0.764267291	0.588140002	0.841439902	6.665803413
TE0004139	18648	7568	14716	11922	26343	192573	16752	539	64	24	125.2232012	3.007374776	0.71949792	0.557875499	0.880494392	6.827765184
TE0004140	35408	9841	14515	11125	38666	371634	25770	1537	153	74	154.9749654	3.437083771	0.753483738	0.657926488	0.832740908	6.817312733
TE0004141	16855	5972	9314	8120	22178	196009	14800	715	87	42	108.4751531	2.548052584	0.774469474	0.649705351	0.669798167	5.874290066
TE0004142	32404	12344	20563	15932	47732	299491	25675	831	76	33	137.8968425	3.244910891	0.693303259	0.523804571	0.870043788	6.733071298
TE0004143	29387	10288	16983	12344	35535	286182	22564	928	108	43	131.2725215	3.309843912	0.696247807	0.587773636	0.835904629	6.617670703
TE0004144	33507	10710	18935	14255	49787	380109	30742	1400	136	65	154.325687	2.995317745	0.763967395	0.623235202	0.763088504	6.050780389
TE0004145	34734	12904	17965	13458	38748	316518	24029	792	95	62	146.971746	3.740502843	0.68547131	0.577832395	0.783443802	6.300220943
TE0004146	24157	6546	11223	9175	32774	238615	20622	889	79	48	183.6252301	3.105180393	0.769210572	0.614727386	0.518042333	5.358069725
TE0004147	33848	11969	18668	13595	39191	267859	24349	726	86	38	128.5944496	3.123985727	0.692207023	0.522597336	0.840387121	6.447137246
TE0004148	28739	10469	19138	15207	49812	293600	26197	816	93	54	113.6720073	2.628036364	0.747554075	0.541709745	0.821274526	6.010381987
TE0004149	24392	6813	14420	8735	31753	275485	22742	1000	75	74	114.3228797	2.730730223	0.773232838	0.646110692	0.797284023	6.554998439
TE0004150	30405	12209	15857	14143	39280	405758	24540	1105	115	50	76.13342594	2.268475167	0.782470453	0.683712625	0.751512393	6.01778336
TE0004151	30517	10178	17669	15054	51102	321146	25113	1089	96	46	103.4104138	2.454646442	0.753766768	0.572696904	0.832326478	6.340664145
TE0004152	26285	9955	15954	12196	32377	237737	18516	568	75	36	105.1382613	2.848468311	0.695937266	0.549445147	0.828390193	6.221960876
TE0004153	32046	11238	17555	14829	38420	266235	23730	805	68	33	161.3987896	3.85322281	0.667166371	0.528907001	0.84205442	6.573546553
TE0004154	25832	8563	15517	11633	38354	253492	20620	912	97	36	103.5374467	2.538265916	0.741531941	0.564144139	0.87068702	6.26916654
TE0004155	16704	6475	11941	8302	23523	176826	15158	539	68	27	100.8656434	2.751936246	0.738276126	0.594031826	0.89098179	6.426395279
TE0004156	14399	4143	8827	6541	28529	186352	13921	812	83	36	110.9361097	2.234932013	0.806619299	0.636621169	0.84078865	6.331758029
TE0004157	14317	4894	9563	10206	19923	220370	14866	805	105	50	91.72135059	2.177598325	0.803822072	0.698408777	0.907932352	6.917843803
TE0004158	20168	6134	7374	5660	15892	232452	15088	813	125	30	158.1803912	3.600272736	0.762406806	0.719031978	0.680960254	6.238473929
TE0004159	46393	15264	23837	19027	62554	371713	29703	1042	65	47	127.6910191	3.514808692	0.660336244	0.493298012	0.882697217	6.569859857
TE0004160	20069	6886	10677	8867	23510	243999	18142	875	105	48	149.8670374	3.336002877	0.758313179	0.676541503	0.801596544	6.648406214
TE0004161	42996	14357	22081	16995	52543	350931	27876	1080	127	38	123.3360907	3.357714641	0.66683025	0.523170679	0.828057318	6.305586514
TE0004162	38110	11802	19080	12042	40779	345176	23405	1025	96	63	126.4888643	3.549237614	0.689993165	0.600795427	0.863767753	6.864826867
TE0004163	13486	4293	7598	5897	15006	171896	12838	529	35	30	67.52485189	1.976453459	0.804026011	0.700185653	0.842683937	6.472494467
TE0004164	23222	7646	12019	9143	30290	278051	20212	903	136	74	133.3107179	2.930921781	0.776091674	0.666244613	0.847154928	6.599420835
TE0004165	11371	4568	10674	6522	16778	123261	11178	368	33	25	88.33086371	2.238845533	0.751169744	0.581964842	0.869494011	6.550231272
TE0004166	43012	14219	25501	21587	59433	390980	31110	1043	121	52	128.5689082	3.167546338	0.697600476	0.524563096	0.825777203	6.08693281
TE0004167	23886	6503	10037	8085	31376	231310	20588	1020	99	27	120.6843239	2.845687877	0.761609195	0.619843644	0.628925859	5.844648999
TE0004168	23570	7699	13039	9933	33793	246347	19849	986	65	53	180.008577	3.335978487	0.740587774	0.599378098	0.791765341	6.159037809
TE0004169	24616	7967	12898	9358	30617	234889	18016	710	54	23	129.9632551	3.389921032	0.707593987	0.593683629	0.799649591	6.542570558
TE0004170	25122	10108	19454	13010	27631	235712	18729	611	70	28	84.82305843	2.491494083	0.712760877	0.551727324	0.931734686	6.645424643
TE0004171	32434	11155	17716	12340	37992	346832	25331	1409	159	84	181.6698137	3.663736773	0.726067907	0.631581222	0.786614541	6.486112495
TE0004172	19031	5921	10975	9918	32246	224726	20240	846	74	30	111.7141546	2.604342288	0.772982784	0.623261912	0.86900196	6.728409191
TE0004173	34597	10485	16456	11407	43525	326160	24996	1188	106	62	148.7060941	3.560166476	0.714409142	0.592027523	0.769078284	6.27122518
TE0004174	22537	6762	10688	7781	29633	254669	20036	1155	138	50	121.5316104	2.722647718	0.772029602	0.662360702	0.792359618	6.098861582
TE0004175	29503	11270	15344	12630	35194	311564	23089	837	122	52	129.1537621	3.33176702	0.725864171	0.620698704	0.876285109	6.91675445
TE0004176	31320	10540	18645	13855	46811	275786	24621	807	69	37	122.5285917	3.126533504	0.700834584	0.515271284	0.85529749	6.316887947
TE0004177	27249	10010	20622	16408	42544	265438	23195	832	60	50	129.0401096	2.742243533	0.728962052	0.521602087	0.878994729	6.166521606
TE0004178	34410	12427	18968	13641	36497	323877	22444	977	122	70	128.3269346	3.515770838	0.685865794	0.59154707	0.785764111	6.489714943
TE0004179	23968	7263	11254	8659	27809	188676	18069	559	42	14	124.8553636	3.371677517	0.699650136	0.556908045	0.655469479	5.801490034
TE0004180	32100	9659	15117	11582	39815	397828	30580	1584	191	89	134.5517201	3.182778977	0.7777611	0.685331264	0.871384262	7.25027245
TE0004181	19221	6193	8276	6652	21556	198113	15977	846	86	33	107.5953122	2.943437034	0.747635186	0.655239309	0.768642022	6.234412791
TE0004182	21935	6959	11537	9046	34731	242208	19978	916	101	47	133.2274983	3.180500402	0.744609036	0.613415342	0.883902305	7.163001454
TE0004183	10735	3333	5533	3987	14385	170821	11938	819	74	56	82.08211032	2.177871964	0.824769479	0.748248185	0.776941539	6.465785037
TE0004184	25490	8643	13827	10391	31941	282797	21260	1166	93	54	159.0208055	3.043806436	0.754780491	0.636561647	0.67830962	5.960404395
TE0004185	20936	6662	9672	7916	23756	204487	15513	694	70	42	114.7077788	3.202835171	0.722518424	0.621464975	0.765311627	6.321515293
TE0004186	25718	6884	13017	9890	41746	266169	24545	1076	90	44	156.1758276	2.96173537	0.767829867	0.596725902	0.726946501	5.887768098
TE0004187	29668	8922	12476	9654	35610	329268	22010	1362	133	63	134.2333344	3.188034978	0.754977791	0.666703699	0.854884871	6.67653727
TE0004188	18187	5912	13339	9401	33292	236830	19151	952	111	50	131.2366147	2.344055944	0.808122594	0.633897717	0.698859939	5.764920958
TE0004189	26066	8545	17574	12619	46667	328994	23125	1302	155	70	114.0033239	2.382526328	0.784000561	0.619617043	0.904121683	6.860846542
TE0004190	29760	10047	16515	12622	35386	286868	25592	805	77	47	90.13611533	2.593440314	0.745201435	0.600863734	0.774207424	5.925110076
TE0004191	18059	5400	9663	7452	34243	323112	22681	1589	175	95	99.38498396	2.021870922	0.844543279	0.734701207	0.848614615	7.020913445
TE0004192	39640	13790	26223	18894	61720	442997	34611	1399	124	65	117.7656018	2.856797843	0.743140159	0.591654487	0.907998715	6.841317649
TE0004193	22896	8281	14448	10640	36064	312602	23303	898	98	59	80.31270477	2.182338775	0.79429598	0.666753488	0.855442404	6.676353496
TE0004194	27237	8939	14037	9933	34385	323915	24510	1197	217	81	132.8597746	2.930942136	0.771285639	0.669058979	0.803895795	6.598526555
TE0004195	19682	6152	8620	6916	23628	294343	20421	1266	106	88	107.4274679	2.552906812	0.817493822	0.744331403	0.829614597	7.01265619
TE0004196	26949	8948	13949	11501	33987	250316	21050	673	76	45	122.0929521	3.266147111	0.710960538	0.581463709	0.833712955	6.611576799
TE0004197	14991	4370	7606	5484	19453	232178	12098	579	71	18	59.64391791	1.66576832	0.843305857	0.750593544	0.679585524	5.632335791
TE0004198	25711	9430	17177	12763	43827	334715	23678	1095	86	66	101.7857268	2.391648953	0.776152534	0.630642007	0.919192729	6.822625407
TE0004199	24532	8067	16183	11568	45485	268382	21308	1059	79	43	91.00927189	2.001456149	0.770160185	0.567495414	0.913713799	6.703193165
TE0004200	23323	7652	12025	10107	29115	215491	17036	636	78	39	95.42982783	2.815632423	0.725008345	0.585895907	0.73486075	6.074960769
TE0004201	14431	4744	9149	6341	30189	332227	14074	581	70	52	24.14057847	0.954692491	0.873610177	0.777226527	0.935326948	6.708180998
TE0004202	23717	7361	11820	8427	29240	262159	19979	1036	110	54	145.2318582	3.182268993	0.757701226	0.655763501	0.772626909	6.492131682
TE0004203	13611	4300	6319	4793	11915	179146	13070	831	97	41	122.9925961	2.832832643	0.803040728	0.742821858	0.75416165	6.753725493
TE0004204	34619	11145	20882	15162	50603	374329	31919	1136	148	60	141.4409745	3.399166739	0.734720272	0.599506578	0.874823127	6.965245615
TE0004205	37078	12883	19707	14647	39303	306538	24198	834	90	35	131.3129771	3.515020704	0.6604367	0.549926284	0.788784516	6.261202927
TE0004206	14401	7494	12082	8742	18203	195097	14491	687	41	41	114.6675899	2.553618495	0.764709778	0.650483826	0.900135634	7.072098274
TE0004207	28937	10264	19265	13480	40759	264135	21521	782	102	38	130.3258363	3.105789838	0.687426655	0.529712615	0.867240825	6.587262285
TE0004208	34119	11207	18251	13564	40694	332174	26011	1292	102	61	143.0349308	3.351701772	0.71335562	0.592584984	0.734489273	6.088157054
TE0004209	24267	8616	14926	10789	35343	251233	19581	842	56	43	94.49372482	2.677108081	0.7362584	0.584348638	0.872045866	6.683435253
TE0004210	10196	3110	5418	4992	17573	201702	10419	831	174	66	53.74546279	1.420415262	0.860303386	0.769633892	0.836571464	6.567625831
TE0004211	17468	5779	11121	9050	31690	258659	20957	1117	120	55	123.3062969	2.473788501	0.806948708	0.677139095	0.823848103	6.543054348
TE0004212	26445	9878	20616	15408	47545	309760	25429	696	69	34	78.87934929	2.211649299	0.758537184	0.571927041	0.900567153	6.367850225
TE0004213	25901	8980	18017	12784	44170	280813	22757	1014	77	61	89.79407895	2.318970588	0.74978734	0.565975994	0.887169215	6.555784837
TE0004214	9560	3509	5643	4403	12293	131297	9677	505	63	46	87.33087243	2.265174248	0.806643903	0.708976473	0.865315536	6.80501353
TE0004215	22744	8730	15135	11024	28104	205741	16715	540	48	30	89.74465687	2.936738187	0.683799993	0.542298507	0.913602144	6.775895252
TE0004216	20613	7054	12652	9369	26304	201607	16474	537	51	31	102.7972524	2.886349876	0.720994916	0.590540052	0.850419297	6.44894468
TE0004217	34395	10639	15412	11674	42895	331022	25419	1352	166	61	162.9841564	3.656505907	0.715730709	0.602152303	0.877147082	6.937887726
TE0004218	13461	4213	5968	4679	13820	236079	16800	965	110	62	103.8997548	2.691191108	0.828758999	0.789740044	0.809148938	7.144217663
TE0004219	19720	7254	12703	9952	34036	240689	18637	827	65	35	95.98938148	2.459433501	0.773870226	0.617307416	0.891422301	6.962072481
TE0004220	7913	2472	3387	3178	10805	178599	11318	802	72	45	90.52621997	2.007615512	0.867282649	0.824789187	0.789879687	7.07093041
TE0004221	24303	7879	13553	10245	33532	217833	18392	814	98	31	127.8281114	2.923082998	0.725033777	0.54930774	0.701523066	5.878207859
TE0004222	15485	5384	8096	5772	19123	221934	17475	808	117	74	100.9360638	2.678858801	0.800028924	0.727155285	0.893206066	7.262181665
TE0004223	20486	6887	10267	8320	24093	299709	19958	1298	141	59	130.0208581	2.754852635	0.7944034	0.727649661	0.798823443	6.707960823
TE0004224	37223	12155	22612	18645	58615	423671	35507	1306	170	74	117.3757643	2.823863695	0.752866404	0.602491768	0.853976498	6.57751488
TE0004225	27312	7856	11330	8785	27201	354419	28324	1323	190	89	155.1445764	3.271810394	0.793665772	0.728897438	0.776580651	6.805467335
TE0004226	14127	3968	5450	4372	16703	268796	16466	1230	163	85	121.8597496	2.407522042	0.856391101	0.806055579	0.758986707	6.975632797
TE0004227	24581	7189	12283	10220	36182	348386	23169	1459	152	82	139.3406223	2.67934144	0.80513908	0.698249512	0.820456726	6.649963235
TE0004228	12279	4910	7376	5547	12745	157461	12662	468	47	29	122.8145941	3.155068493	0.765953318	0.699331104	0.855328428	7.167699879
TE0004229	28687	10295	16383	12365	31624	273594	21647	853	87	36	156.8255668	3.665456741	0.693218934	0.593807734	0.762330458	6.409985726
TE0004230	26676	9573	13869	10655	28868	216631	17455	584	42	26	125.7304985	3.808445298	0.646213119	0.542959428	0.820576588	6.290716645
TE0004231	18678	5908	9756	7059	23641	266554	17809	1214	124	67	97.35364397	2.339850863	0.80598291	0.721353357	0.876574177	7.094034472
TE0004232	12519	4173	5781	4250	15933	229570	15138	1027	108	73	109.6097633	2.4528125	0.838975428	0.785729562	0.80026727	7.017867448
TE0004233	19364	7382	11865	8186	19998	316576	18952	1042	142	86	75.77088325	1.990166069	0.82913277	0.758934212	0.87254817	6.892171926
TE0004234	21003	7576	18793	14859	48254	297856	25895	1072	101	48	152.6469298	2.801116694	0.77469419	0.591981643	0.872144933	6.804592741
TE0004235	28105	10454	19208	13240	39814	311848	23801	705	81	39	98.42702086	2.676140712	0.746450768	0.603510241	0.918331297	6.728323918
TE0004236	17811	6530	12471	8339	22700	265945	19405	770	88	46	97.75303336	2.528148094	0.798497587	0.712053334	0.824403884	6.691455714
TE0004237	26220	9375	17200	14056	44082	255309	20390	991	53	34	91.12282096	2.49731679	0.705859125	0.517071614	0.95380752	7.088199129
TE0004238	29001	10527	17048	11780	30856	288774	20486	706	60	42	129.9695613	3.58653751	0.691116952	0.60697445	0.845056302	6.718846554
TE0004239	12208	4058	6881	4797	18902	182943	11137	839	80	49	98.51248605	1.887913508	0.818516734	0.717389889	0.817389701	6.416317945
