SID	zhi_cnnPC1	zhi_cnnPC2	zhi_cnnPC3	zhi_cnnPC4	zhi_cnnPC5	zhi_cnnPC6	zhi_cnnPC7	zhi_cnnPC8	zhi_cnnPC9	zhi_cnnPC10
TE0004119	-27.658283	2.19612	-31.199514	17.768312	49.04267	-10.221465	-22.92188	-5.653676	-21.846727	30.524971
TE0004120	-39.370052	-50.03284	-11.545304	-10.902536	-23.879234	3.8083053	-7.6506886	1.0476458	-0.46405694	12.789941
TE0004121	7.901487	-13.998375	-44.185204	-18.456182	24.924137	31.557957	-3.9314978	-3.3127732	-0.19397804	-1.1183548
TE0004122	-14.974154	45.013615	-37.324524	12.8114605	1.2748259	12.714463	-13.116067	17.239557	-8.620678	8.046614
TE0004123	-5.991324	3.7756143	-40.062252	2.0278177	-29.987635	-19.456314	-5.5751977	3.3654552	0.38172674	35.60701
TE0004124	-16.398169	29.22696	-52.740067	10.023535	8.623355	29.790525	8.4201765	-6.529415	-11.169934	5.15935
TE0004125	-34.080853	-1.8247622	-32.270596	-17.48014	-12.354564	-11.552216	-20.52787	2.8270242	-22.682762	7.420512
TE0004126	-14.528373	4.246347	-26.542185	3.7345564	6.5346065	-22.329449	31.428576	-5.612815	3.9488742	6.4495425
TE0004127	-12.466375	19.664484	-10.298978	-45.796394	-34.34279	-3.5975704	-10.646645	0.9902674	21.429422	17.240728
TE0004128	43.42124	64.87896	-0.37694964	-14.757996	-22.075962	-34.538654	-26.950062	-5.6683803	25.715094	-21.648434
TE0004129	-3.6439416	44.52994	-24.613796	5.6956105	2.5200205	-43.73357	-7.8679633	4.455393	-18.021713	25.267834
TE0004130	-34.691227	-23.085318	6.4778943	-47.131275	14.209662	47.95506	7.7353215	4.325524	1.2246721	2.6071084
TE0004131	85.139	-68.72373	-7.148787	-26.658188	30.993732	18.584032	-15.207522	-27.287815	-7.4471674	-1.8323071
TE0004132	-19.852556	61.125263	-22.071714	-23.200954	-14.604611	-15.104601	-20.217182	-3.4401124	-25.36995	-14.611684
TE0004133	39.068512	26.00662	-7.9939184	-28.469564	-42.975903	-21.704638	-9.724233	23.573305	-28.807999	6.0255103
TE0004134	-14.668645	-44.78716	-28.878992	-6.652626	-10.997684	-16.364609	-7.1294723	-21.406534	3.3099294	0.43762964
TE0004135	-27.324163	-69.12249	-10.737692	-8.698259	-0.5903939	5.4239736	-47.3896	-6.904627	12.598424	-3.7781606
TE0004136	-56.937782	-38.405655	-4.8938684	-6.755128	-2.4702232	-42.126785	8.453481	13.827412	-17.232334	1.2656243
TE0004137	9.107165	-19.65623	-25.235655	-22.43832	-23.749771	7.9382615	4.8683114	23.713108	-29.15848	-8.601407
TE0004138	13.666643	-18.951817	-18.372858	-30.838058	40.290977	-4.090843	1.8160454	-5.426994	-3.2270584	13.237882
TE0004139	-35.153885	-19.559431	-7.2535477	-70.43766	26.243908	45.09825	11.538058	-19.629587	-18.64645	29.066397
TE0004140	4.837749	12.085909	-24.415152	-4.1663866	-9.072	23.014923	-4.608148	6.836717	5.7361903	3.945262
TE0004141	-40.76313	-23.387981	-44.399677	-40.555878	28.125902	43.151066	-12.229041	-18.911196	-20.885479	8.755935
TE0004142	-40.501953	-26.614933	-29.062847	-4.571607	-45.556667	-15.998889	17.671976	9.7379265	-4.4855695	10.549693
TE0004143	-19.736378	-53.83704	-19.17569	14.7265215	-5.0982513	-36.015663	-0.7205623	-4.626681	21.839682	-2.241669
TE0004144	4.8777914	32.39472	-39.72806	23.272066	-28.346043	11.976417	-23.822645	-11.051639	18.055632	7.1095886
TE0004145	-30.998749	-24.347614	-11.7932415	-9.1691265	-44.241947	31.133022	0.82811683	3.7587159	-10.613038	-5.489776
TE0004146	-34.45548	9.745573	-75.67952	-41.31423	30.043253	102.166954	-4.6699305	-19.00014	-40.331707	21.543375
TE0004147	-33.17958	-25.486822	-38.217842	-20.579538	-26.531027	49.817146	-2.178992	-9.461652	13.756633	-2.02499
TE0004148	-29.032333	-11.154399	-35.42678	-4.3323054	-36.719463	-3.4920435	36.0635	0.8941018	-2.301173	-1.4465138
TE0004149	32.89939	-1.6146722	-51.212116	-29.749088	16.110508	5.649859	28.173462	-8.065567	-27.24912	-5.0573025
TE0004150	-0.8614501	13.947283	-23.889734	3.2413063	-3.83782	-29.015722	20.78488	-7.991169	13.420749	-7.6221495
TE0004151	-47.85005	-4.4747605	-56.236217	4.514665	11.085972	42.263775	10.116844	-9.133647	-7.943102	16.30592
TE0004152	-0.18111357	-22.647053	-33.528027	-1.8562486	-5.949472	-31.164618	13.666591	9.733467	-8.449796	-0.07351047
TE0004153	-15.213477	-3.436727	-34.035515	-31.124186	-36.113617	1.3382636	-7.0434165	-2.8051994	6.1995487	20.606762
TE0004154	17.27276	-54.407787	-27.457455	-8.694807	2.1951122	1.785023	-33.623272	-20.996305	4.7590504	11.596346
TE0004155	-2.4444847	-46.124767	-10.871759	-10.814048	25.519257	-5.1587768	-2.89047	3.177034	4.897213	24.934513
TE0004156	-31.42655	-24.09588	-48.40342	12.771671	17.00285	9.588883	27.042852	-2.2709801	3.5156472	3.907273
TE0004157	-6.2039027	3.1120508	9.157381	-5.63937	12.559664	-12.039597	-11.460951	29.979856	-8.650611	11.971267
TE0004158	44.881176	9.876535	-41.286694	1.0108174	-15.099914	1.2157677	26.641632	24.714684	-6.2888446	-4.7399845
TE0004159	-44.12088	-7.8380656	-34.187134	0.73061776	-36.391895	6.4887085	20.456758	3.7249706	-0.116780974	-3.786227
TE0004160	22.746695	-5.6702704	-18.71584	-22.237204	-10.80214	-36.59236	-2.5990424	3.3090758	-20.48293	3.4239786
TE0004161	-9.341171	-8.633191	-19.383413	5.323027	-18.735197	-25.869135	35.46411	-15.43093	5.5460496	-10.694714
TE0004162	-10.041487	60.487083	7.6297665	4.412991	-40.016613	8.374601	-24.263144	-6.992229	16.778381	-9.242573
TE0004163	-37.239437	-25.999945	9.516136	-3.4296246	14.427023	-9.590133	2.1696157	13.590648	10.963123	-3.806485
TE0004164	7.635433	49.08398	-34.435383	-31.918318	-1.1106291	41.884567	-25.75772	11.956748	8.183109	-12.070565
TE0004165	-66.143585	-32.72348	10.449123	-42.172497	33.61775	-18.927357	-5.2639055	3.0090227	-9.424599	-9.180728
TE0004166	-31.283365	-0.51151085	-40.147972	-16.79155	-60.0408	22.071003	18.957329	2.6472993	2.8681154	-5.4772935
TE0004167	-34.259052	-40.237476	-37.552765	-52.266884	9.216144	60.17487	-9.71473	-7.72635	-13.788919	1.2977097
TE0004168	27.055386	26.902834	-66.60064	-1.4944093	12.740718	5.3537045	15.711734	-10.160841	7.9908004	30.09979
TE0004169	55.09047	-24.70812	-20.75934	-17.044447	-18.14055	-5.9242473	12.037392	-8.496217	-14.03357	12.264518
TE0004170	-37.622242	-49.705013	-14.442143	-29.861683	-5.559776	-0.27975604	5.507049	-0.05112205	5.487227	13.233362
TE0004171	-4.759467	43.429806	-66.04403	28.28812	-20.945784	44.65897	2.655814	19.54242	6.5765595	14.611446
TE0004172	90.0305	-43.526234	-36.150764	-23.465721	16.75746	40.294155	-24.677547	15.681069	-24.583712	-0.09556045
TE0004173	-14.304578	-16.295574	-41.12245	30.477493	-8.491941	24.010813	-15.102903	-2.572773	6.5798554	21.714838
TE0004174	24.480768	-43.969223	-25.256977	1.7747178	-13.366922	-3.5961878	-12.544169	-5.573618	8.074619	-8.146981
TE0004175	-14.288976	30.366467	-29.371649	-32.156837	-26.305407	-8.735321	7.3363647	1.0323126	11.602108	-15.872277
TE0004176	-7.6259995	-33.218987	-30.993385	-4.323648	-37.630295	-16.66876	6.231716	-6.2251434	12.973406	6.6770835
TE0004177	-41.98705	16.673958	-30.193928	-42.344563	5.59034	-31.590664	8.836212	5.425535	-7.314851	-4.8249016
TE0004178	-0.9305943	-11.005795	-15.619423	-12.529769	-16.261688	-41.106564	17.792591	-4.4362164	13.042793	8.771245
TE0004179	-32.32113	-57.144276	-10.430893	-40.094215	-1.9804786	18.571342	-20.593447	-12.089354	-9.410068	-29.97632
TE0004180	17.032915	13.611411	-2.7763784	-2.7346082	-31.550896	-27.38976	-7.010666	5.47072	9.794235	-20.703833
TE0004181	7.453294	-40.99844	-13.677075	-6.070557	-20.018911	-7.317067	-15.47628	5.704849	7.2671804	-24.738495
TE0004182	22.879196	-49.673073	-21.185469	5.888421	-12.86272	7.312939	-16.561094	-0.62228984	-10.079405	6.36388
TE0004183	7.811519	-38.005302	8.318937	30.586761	21.571108	-2.3602016	-6.03383	8.493584	15.178151	-15.2954645
TE0004184	-18.033508	25.76302	-72.60201	8.238229	-22.982407	25.344706	6.428631	6.0567374	-32.357815	-1.895593
TE0004185	-1.0097113	-13.5538	-12.846274	-5.0512085	-9.01424	-15.986107	-4.245195	-14.56666	6.4409366	-14.939918
TE0004186	-13.444707	-15.901923	-58.97311	-13.112879	-16.411478	60.635445	-6.188987	-5.2923083	-3.7746925	4.910063
TE0004187	-2.7590926	22.986357	-24.844992	16.38356	-17.81267	21.015886	-24.41034	-10.690486	7.778873	10.8933115
TE0004188	6.2866373	-35.101543	-32.205284	6.893622	21.448997	-11.602071	-20.447773	-10.908825	0.77124655	11.152953
TE0004189	-31.262192	25.117064	-0.9439872	-36.890236	22.09247	34.730713	0.9013434	-7.82738	17.87635	-25.29241
TE0004190	61.02065	-70.095726	-1.048115	-26.026718	-12.3831415	-8.200576	-10.16081	4.490584	8.8126	-8.987954
TE0004191	-38.39139	-21.951347	-21.870255	35.13669	-20.543587	27.814125	-28.66657	14.880051	31.671638	-6.335057
TE0004192	27.706232	30.899195	-32.617607	-13.201554	-39.384983	-13.766841	0.20269461	5.6128545	11.765462	8.834067
TE0004193	23.002417	16.509338	-33.115406	-8.308312	-11.849033	-28.859713	27.748909	7.6540756	-9.57688	1.3766776
TE0004194	29.429132	50.88686	-19.22883	2.3884268	-11.735198	6.113118	-22.195688	12.545162	32.35423	1.7337495
TE0004195	-11.982602	-14.243475	-32.39412	14.90168	-17.9084	-0.88549113	11.952901	17.846046	7.2850394	-12.678711
TE0004196	14.775379	-3.9773145	-30.881554	13.488384	5.664632	-21.773447	8.5309	-10.090339	5.1453853	12.0952015
TE0004197	-46.47408	-34.240555	-24.712208	-1.4636074	-5.226595	-7.5904956	-22.33003	-8.127231	-28.304125	12.129936
TE0004198	3.1324766	10.40867	-0.36083972	-24.2326	-4.826101	-27.648506	-0.34476155	25.198368	14.913587	3.385668
TE0004199	-21.17511	48.953156	-45.973427	7.5875096	40.82532	11.328061	21.844713	-8.901171	-14.70173	5.0028687
TE0004200	-37.580433	-35.152363	-46.66855	7.126695	-21.37221	11.177488	14.019006	-4.842753	2.9477105	-14.068056
TE0004201	31.282112	32.994576	-54.750877	59.729576	-1.0436316	15.946205	8.024476	32.738163	-20.22618	14.123691
TE0004202	40.844364	-21.564316	-46.150818	0.3229937	2.751011	-0.7858487	6.589568	-2.6791303	-31.331186	1.0601215
TE0004203	12.4447	24.345722	6.380054	44.52555	-6.721183	-5.196412	7.2119746	38.830948	16.581974	13.610648
TE0004204	70.03113	-18.397217	-29.296167	-2.8523116	-14.657239	-6.849634	22.932522	2.9284198	7.279158	1.9736845
TE0004205	-7.2572803	-10.221714	-20.187416	-2.374677	-38.86504	-35.227287	29.628334	1.3240622	1.7629509	12.7928915
TE0004206	-75.50219	-4.8008213	1.0729061	-37.085114	35.508163	-13.158686	7.523471	-0.4711458	-14.94143	-16.616714
TE0004207	-19.111626	7.6957293	-48.99599	4.5225954	26.121058	-9.457621	0.9100472	-10.724757	13.916331	9.711813
TE0004208	-18.724213	-31.409935	-37.787563	28.074173	-26.063442	-2.5426664	9.582525	4.375594	17.923637	11.753492
TE0004209	16.784254	26.656607	-12.991865	-1.7699684	1.070317	-35.408848	-7.889654	13.253499	2.5381627	11.940603
TE0004210	1.9744081	-23.858566	-19.58443	-8.264895	19.904762	12.850123	-14.801581	1.2990712	16.472343	-24.790197
TE0004211	53.34062	-39.596592	-30.581799	-24.135616	11.361155	-3.2996306	-2.3992803	-10.322323	-3.6645994	-4.6371126
TE0004212	-17.45972	-6.092945	-26.535465	-26.030369	-11.391756	-11.641165	1.6422588	-6.0299096	3.3904228	-12.8529
TE0004213	16.726778	-18.37095	-38.139385	-13.173962	-9.180643	-24.668203	26.33923	0.04341521	-12.886893	8.161305
TE0004214	-1.1463869	4.5032763	10.676025	-8.087653	45.206898	23.409124	15.1678505	43.638226	23.56127	29.367079
TE0004215	-58.416656	-24.35022	10.644972	-21.131062	-8.519073	35.515297	12.301749	25.508284	18.238853	24.814579
TE0004216	4.27704	-38.66128	-9.545831	-11.00451	16.82188	-8.550746	4.0763116	-1.7037405	20.313425	5.2625546
TE0004217	67.39444	8.168741	-24.617947	4.5038795	-8.336391	27.271767	36.87621	-15.827114	2.4965675	1.6463197
TE0004218	-1.7967943	-26.964428	8.842476	14.604418	-25.949158	19.140734	-5.9309287	30.472794	27.766937	-9.661924
TE0004219	9.044174	-12.747546	-9.143707	-30.548754	24.352718	4.6033163	-4.613047	30.786757	-1.8140635	9.97909
TE0004220	-12.585423	-43.585102	-10.626661	14.648664	-4.2797494	3.9654944	-20.02729	26.192892	13.060841	-12.971239
TE0004221	-7.664312	-19.971966	-55.285362	6.9059906	-9.274847	39.770218	-19.612705	-10.809665	-4.3073497	25.059795
TE0004222	3.253539	-16.537535	2.3666296	-30.052095	12.971171	25.70361	0.10201171	22.036993	7.8245606	-3.3709064
TE0004223	19.327234	15.966067	-21.746185	-10.705796	-11.20429	-13.642024	-17.41958	22.929268	-10.34822	-11.866668
TE0004224	92.325584	-37.120975	-20.042358	-13.496	-12.059485	-9.51498	23.443764	-13.9023285	6.44235	16.023207
TE0004225	39.995556	66.46303	-4.601174	8.0962305	-7.5171	-6.6420736	-24.609888	-2.9597607	37.69787	-1.1323597
TE0004226	-15.200916	58.696327	-42.746445	49.98568	15.585295	11.478832	-4.244999	19.039213	22.737272	3.8081193
TE0004227	32.47202	-9.931097	-49.97439	8.258821	13.97467	2.7304292	17.489998	6.62264	-23.056414	-10.883425
TE0004228	30.996426	19.673065	27.606024	-13.705984	62.91492	41.782734	15.625478	44.548534	2.9296596	6.8874965
TE0004229	-19.790226	-41.29405	-32.67673	-2.280716	-34.292202	-0.13589634	-6.0975432	-12.119761	-0.21537739	-5.5301104
TE0004230	33.588303	-51.952877	-19.698883	-21.750597	-19.764294	8.093236	7.8028827	-15.257156	2.8737972	6.3048053
TE0004231	-22.415348	16.588089	-20.007341	19.360556	-9.017244	-30.468714	-26.339039	32.549458	23.008083	7.4171286
TE0004232	25.679066	-25.623344	-26.25326	-3.8045812	18.567661	-2.2305229	-24.519218	-10.0732975	8.257345	-12.215762
TE0004233	-42.43974	4.852128	1.8929151	-1.2478551	-22.186008	-36.132545	13.607996	47.500862	-2.7555737	-7.818109
TE0004234	0.907865	20.111986	-38.025173	-28.050623	-10.745532	6.9061165	-34.565857	-2.2062047	12.408863	16.677212
TE0004235	12.12538	4.820637	-13.609187	-48.915806	6.5428386	14.451543	12.337712	12.559943	-12.167346	12.489049
TE0004236	6.891332	4.861893	13.647549	-45.541134	0.18598783	14.9238205	-2.1678462	31.455395	-2.719421	-12.824771
TE0004237	15.689844	-17.941622	-1.8519344	-40.721424	-16.617706	-37.825245	-1.7678536	-10.585913	22.384926	0.46825317
TE0004238	1.815728	14.064384	2.4368215	-17.338552	-9.739358	-23.474306	1.15809	0.4900827	9.006523	5.973279
TE0004239	0.06371208	1.0041891	-14.762755	26.062069	32.601772	-7.290747	4.792717	15.508685	-22.637249	3.5391452
TE0004240	-0.9230163	31.22796	-9.704729	12.720189	6.757294	-10.170686	0.46508712	-19.760302	28.473495	-11.869028
TE0004241	14.838245	-0.2019847	1.0683507	-20.959742	-38.007553	-10.552754	9.369545	-1.0139008	8.393769	-16.693098
TE0004242	-13.149687	-47.26061	-0.5147425	-4.36098	-10.336495	-11.108912	-20.272717	-5.73977	5.0326395	-15.185489
TE0004243	38.23517	-4.8770337	-32.18436	10.290092	-0.9293238	-10.799115	10.799986	-8.749332	16.173485	3.6627822
TE0004244	36.77727	31.732574	-9.070798	1.8933116	-16.41964	-22.190248	-7.707292	25.138178	18.441677	-7.1800036
TE0004245	8.885586	-9.867977	-34.369637	27.653715	-2.8116333	4.883892	-20.83839	1.0924835	4.4466524	9.273499
TE0004246	-9.43812	-11.42305	-14.946787	4.449409	-26.94551	5.1021833	-15.878494	29.873508	-15.111912	-9.522291
TE0004247	-33.559788	-29.912998	-7.152873	-2.7361875	-19.01498	-19.033745	36.41755	-7.699749	19.015942	8.935976
TE0004248	-63.992085	-36.667442	11.123282	-38.21647	9.490334	-13.080321	15.740073	14.1246805	11.714491	16.754314
TE0004249	-49.81915	-29.83233	-25.939636	-4.447293	6.6848574	-3.9565363	-27.057127	-10.98524	-21.033821	-2.5260134
TE0004250	-27.794365	43.452454	-4.4332333	-20.030092	-5.116394	-16.633394	-24.436695	48.174225	8.846896	6.597307
TE0004251	-26.757399	-27.202173	-33.529545	4.428692	11.91506	-36.350437	15.502072	13.370011	-2.8692284	5.7249637
TE0004252	34.448135	-5.649495	-55.745728	-11.320927	19.356972	1.1682545	8.967166	-7.3519936	-16.358774	0.8780498
TE0004253	-7.2813087	-2.1648197	-42.502457	15.401609	-11.956926	1.9046683	-18.16093	-1.5181592	0.19978064	-1.003727
TE0004254	34.577396	-19.262432	4.5501018	7.4944153	11.363557	-4.9046474	8.39223	10.264061	4.206161	-25.191101
TE0004255	92.389694	-50.995735	-1.6192057	-24.54056	42.067387	2.5601516	-30.053457	-13.280724	-13.437032	5.429242
TE0004256	-56.62388	-20.487045	-34.980335	13.325934	-8.926538	-15.943161	-10.715459	-6.8452663	-2.9618142	-0.6199335
TE0004257	20.656965	-63.50366	-18.314825	-10.076257	2.3833034	-18.430113	-28.320576	-21.430714	6.426443	-8.263173
TE0004258	-25.376036	-15.593357	-46.273285	-2.8926823	-12.744948	25.976717	6.5808573	-4.923584	-12.787336	31.077154
TE0004259	26.400192	-19.511986	-13.945429	-30.987082	-16.07663	-30.182598	18.177008	-4.1605515	-17.42922	19.821547
TE0004260	25.371168	-31.788088	-18.665358	12.282657	4.6148353	0.736416	15.9654	-7.7551084	1.5988673	-10.421575
TE0004261	60.347794	14.559768	-7.146204	-25.71772	-15.2794485	-12.024532	8.538395	7.059574	18.062847	3.2799263
TE0004262	-22.463825	23.97595	-34.995712	-68.65058	-13.47223	67.87652	-20.982367	-2.4417074	8.977876	-5.9099784
TE0004263	3.7234068	31.669937	-19.43944	37.25636	-4.4382	14.337981	-9.305642	4.7987466	24.547731	17.696499
TE0004264	37.925503	-9.088662	-6.875589	-39.40968	15.0954	31.561968	10.031931	-15.906272	31.005018	16.61071
TE0004265	42.790695	38.8864	-50.017155	21.439947	16.916912	35.040787	-7.361921	8.447105	-12.084395	16.700739
TE0004266	-12.148883	-12.875285	14.285944	-42.49108	-33.97771	-12.046514	4.0836015	29.367628	10.69582	0.99998057
TE0004267	7.953714	-11.471318	-29.117275	9.58284	-21.830538	-4.604839	16.585814	4.996625	-5.982651	-0.5966025
TE0004268	118.3572	-9.408872	-31.426926	-6.616716	33.159935	4.548055	40.76606	-6.9127307	-5.6780047	-7.060025
TE0004269	-19.32267	3.7793553	-34.930996	-39.271294	-5.8127003	-13.31018	24.107403	1.4139944	-6.6031103	28.504951
TE0005991	-13.512957	12.591548	-23.548096	10.487201	-29.15372	7.8192096	3.8821533	5.7021284	24.245512	-4.4291887
TE0004270	-17.256254	44.991386	-41.299137	42.811832	-25.596758	6.0251565	-21.923784	-6.384844	10.467285	4.1904125
TE0004271	82.03263	-18.226522	-57.273174	16.074331	12.613346	15.5308485	29.424873	0.9032815	3.9870749	-4.651718
TE0004272	17.52513	-9.50005	1.3655043	20.596478	16.876326	-15.120303	-10.693267	36.65792	-16.390266	13.492849
TE0004273	35.94706	-60.110798	5.279839	14.218928	23.47243	-40.146996	8.019423	-20.148085	11.715154	-5.32195
TE0004274	42.48245	-32.48095	-9.638619	15.073022	18.903	2.7969344	-7.557637	12.391879	6.737334	10.042717
TE0004275	19.565035	-17.964647	-21.483505	-2.712344	14.755697	10.153871	-3.863918	5.6007347	-2.9007182	-5.851602
TE0005992	-65.638626	-25.861284	7.9305778	-24.10921	32.80441	-17.391094	-1.3924294	-16.42182	-0.3847627	-0.9846646
TE0004276	-0.92780167	22.973696	-40.41022	-6.787946	-9.620224	6.8991327	28.038021	-14.58095	4.7906055	-3.3704572
TE0004277	-10.697198	66.81024	-15.949995	-26.484512	2.6489654	-8.191058	-45.542637	5.725607	-15.967087	-13.696446
TE0004278	5.7046328	32.08929	-37.884094	9.637323	-26.2341	-17.419453	30.73842	-6.98612	22.290905	3.690067
TE0004279	-3.2650237	-45.950207	-15.836788	6.669681	-4.200943	-19.029148	-13.46501	-9.569569	-7.9342933	-3.9814336
TE0004280	-21.934763	28.249466	-37.476284	-27.574053	27.15693	13.278702	-39.124546	7.952917	-7.4786468	11.967035
TE0004281	23.49752	22.199095	-17.433544	-14.110709	-14.279009	-43.110207	-7.578107	0.49257606	-2.813481	25.18623
TE0004282	-46.46484	-39.014618	20.698793	36.964226	6.6956987	-4.2519684	-33.235966	3.5018265	28.572319	-9.851474
TE0004283	12.581616	-33.97566	11.793421	25.18573	-19.09395	-7.528383	-20.211266	17.509336	30.17063	-2.6931598
TE0004284	36.59181	-19.531706	-13.615531	-7.998069	6.4237337	20.077654	-13.479755	6.5310984	3.6492803	-0.10877785
TE0004285	-19.947586	-19.714512	0.514224	10.391852	12.017334	-41.96975	-24.073387	23.411448	-22.331238	-11.69203
TE0004286	20.38527	50.65421	7.194838	-16.08093	19.25892	-35.02806	-7.047965	-12.511132	18.064774	4.835735
TE0004287	27.831877	59.408928	-9.074666	4.4394135	10.724321	-25.529703	-15.505061	7.595708	-7.7998667	15.214246
TE0004288	96.77712	68.16128	-7.7794256	-20.077662	-1.6035366	-32.259693	-27.965973	3.8015468	14.433698	-5.8460674
TE0004289	-38.21804	-40.01471	-31.122225	12.832754	4.973917	-29.894634	-7.169705	-5.8331656	2.6552022	2.4432504
TE0004290	17.274483	31.567053	9.912797	-47.300972	-40.36813	24.56447	-23.607103	10.975799	4.5821652	-30.354427
TE0004291	-13.934505	-13.864314	-29.738323	-5.966399	-9.749612	-33.148388	-17.727728	9.101743	-13.767446	27.718258
TE0004292	22.746777	-55.488	-8.043261	-11.3403225	-8.26022	12.205307	-38.935646	7.1546955	-11.266484	-17.034845
TE0004293	10.928857	40.478024	-22.662806	-19.416182	11.9365425	-24.563911	-25.659569	0.37575442	9.953662	-1.6942546
TE0004294	-11.251115	15.176927	-38.675114	-20.802935	-0.32472545	12.453896	5.0467787	4.3713875	-23.490837	11.733902
TE0004295	16.564028	6.916108	-18.548098	-42.719906	-13.055489	4.0423756	-12.22135	-2.8917205	33.02989	25.509422
TE0004296	2.06763	19.75733	-13.52724	-3.6527119	15.496986	-31.698925	-44.63738	-13.854319	-3.5705721	-12.613716
TE0004297	4.302732	-24.475313	-38.280193	37.75973	-15.453386	6.6313405	-9.7670765	12.7850275	2.0427613	2.616372
TE0004298	12.178979	-27.945732	-10.79384	17.869804	16.130028	-11.004993	-33.84472	-15.739897	9.66479	-13.57387
TE0004299	-50.399326	-24.941208	-4.6554713	58.042297	-22.472097	3.7039135	-11.983467	7.1446342	10.001897	-19.491568
TE0004300	18.243435	59.541515	-44.163322	-1.8561804	17.95648	12.373181	28.30257	-11.338781	8.373436	-21.766392
TE0004301	-32.986576	-7.8179026	-18.427958	16.629232	-16.587448	29.981041	-14.711656	32.203785	9.903094	-8.894331
TE0004302	-13.506982	-15.108626	-6.179827	-15.53266	17.809927	6.9570985	-34.66683	7.0936885	7.1154284	-4.688205
