SID	tg_cnnPC1	tg_cnnPC2	tg_cnnPC3	tg_cnnPC4	tg_cnnPC5	tg_cnnPC6	tg_cnnPC7	tg_cnnPC8	tg_cnnPC9	tg_cnnPC10
TE0004111	-49.706577	-16.171879	-46.531837	9.620867	5.857975	-5.2478733	-34.57687	23.730154	1.1479496	-17.573404
TE0004112	10.728267	73.60555	3.66455	6.5388823	-9.465398	24.952593	8.474549	6.182217	2.1820438	0.42511103
TE0004113	61.88121	28.70429	4.7993913	0.37456188	-21.799606	3.9974668	6.5598884	8.224662	5.675285	18.784708
TE0004114	57.70622	27.0954	-15.062459	20.446232	9.328784	9.668126	-9.090267	7.132763	-5.009708	-2.4734445
TE0004115	95.97422	8.6436	18.090414	-4.6079826	8.446175	-24.908215	6.604209	-14.157709	14.431572	-13.505468
TE0004116	87.55523	28.964409	-26.109863	35.938606	29.565601	-18.777193	-14.292948	11.410441	13.687657	1.5228777
TE0004117	86.58992	-18.010918	26.37537	-27.697872	17.889662	-20.12986	-34.616432	-12.319948	23.905064	-7.5212617
TE0004118	-16.52227	48.956097	-6.197725	-5.4856033	24.27379	8.036244	-19.786118	-15.040027	2.7354095	13.1802845
TE0004119	-8.646259	43.561184	-3.6063437	-45.17514	23.205118	-2.244126	-5.3893595	-48.462837	23.269037	3.206585
TE0004120	38.10573	40.08599	-10.771827	24.562075	42.84794	4.064696	-6.100377	4.4403152	-1.2859814	15.548267
TE0004121	101.46712	-0.2824683	-26.325277	-1.3268952	-9.401875	0.4558982	16.386034	33.2474	-13.302005	-9.78679
TE0004122	52.213398	15.198685	-3.9097407	-40.018482	-15.952303	30.07716	4.2843876	-16.521175	-15.5812845	-37.742657
TE0004123	99.875145	-32.008705	-19.524029	-4.166468	10.836696	7.73031	-3.0523596	-36.79763	-28.455254	-19.508944
TE0004124	65.335785	-10.814749	8.398368	-27.092533	-18.107819	4.039726	38.57339	25.261139	-3.6497936	29.580544
TE0004125	44.054443	38.775803	34.30067	-6.5243177	-0.48641166	-3.0951898	42.45863	35.36812	-4.989649	-15.308581
TE0004126	39.674942	15.303308	-7.4382634	-44.482716	-3.24157	-13.300833	-6.3156734	3.4512465	8.2391615	-9.277429
TE0004127	95.71866	-58.842037	71.02765	9.741786	58.527412	-20.441996	13.078634	7.4040456	-9.756035	-8.443734
TE0004128	20.600882	-63.018574	36.504314	7.092673	62.320637	41.152245	-35.36922	-0.8314452	-12.080773	7.5718713
TE0004129	32.166267	-56.607285	1.9368335	-49.92174	39.31981	-4.6997504	6.969212	5.0221705	-20.166874	-5.959555
TE0004130	12.963629	12.342084	-8.216358	-26.112494	28.631413	-20.281567	35.012566	7.4068336	-21.926823	-23.137053
TE0004131	52.710915	92.0575	31.639124	20.952585	22.196833	25.372047	39.210976	15.964501	14.797409	-11.884176
TE0004132	43.14819	-49.99373	65.45877	10.4904	14.591466	18.746035	18.607473	10.399837	12.504736	-15.2878895
TE0004133	34.388836	-9.409443	49.69923	6.905897	-0.22772382	-11.268754	-33.45245	-6.4248495	-2.8428829	-6.5612864
TE0004134	107.76737	30.996801	-21.08602	34.636204	8.31226	-3.226989	1.3177586	-16.202888	-8.002789	-10.537763
TE0004135	37.836143	63.773647	-8.634974	54.540375	51.189392	-6.4561706	5.4168878	33.66401	-12.044687	-11.362191
TE0004136	62.922535	26.8466	2.8629603	8.166327	4.5232043	-30.146688	-4.2694397	-5.759538	10.360008	-19.128452
TE0004137	92.6199	1.7430617	-8.630693	6.696957	-25.670698	26.419477	-27.900219	-5.7807364	5.731241	-15.543866
TE0004138	59.349846	57.027775	18.320663	-13.240482	-4.1744056	21.91046	9.744243	30.578087	46.81608	-16.185005
TE0004139	79.12476	12.947384	22.532686	-24.83679	7.409758	-22.551659	40.28243	35.36128	-3.8039258	-18.154894
TE0004140	62.165	-0.55711913	44.813046	22.922028	-34.020992	-21.442009	6.9866514	8.215061	-18.851423	7.239968
TE0004141	115.616325	47.420723	-6.145504	23.13481	51.110867	6.491755	-6.9665523	-14.214483	17.865047	-28.881954
TE0004142	72.59922	-22.845427	-19.047516	-15.217029	-3.689942	0.98737335	4.022176	-1.4484677	-11.794796	11.847936
TE0004143	85.32426	23.16443	-27.216162	38.3612	40.712593	11.272716	-5.663593	-56.161858	-9.7848015	-11.6865225
TE0004144	80.058304	-30.17164	0.25986218	36.94361	-6.130348	5.156138	-20.665071	18.993322	2.7209194	-2.2137663
TE0004145	3.268977	-7.922293	-13.46773	14.680828	-5.777561	-20.512981	12.572648	-15.771967	14.288765	-3.34376
TE0004146	68.79792	57.863544	20.147682	43.55481	-9.856386	16.438879	18.259245	50.65483	10.957384	-14.356654
TE0004147	46.914536	21.97473	-37.78811	12.131137	43.16057	-19.22095	16.624853	19.997892	24.680141	21.533792
TE0004148	92.53315	-1.6550732	-21.010838	-3.6480927	-26.886112	28.515635	-21.094467	-20.699396	4.545321	-34.18597
TE0004149	76.89032	24.235542	15.981311	0.06577248	-10.265785	5.777012	0.5456026	-8.682292	-28.022532	-26.5998
TE0004150	28.96167	17.9511	10.890872	4.1580234	-40.368156	11.869058	-1.9879782	3.179648	-17.305014	-17.849157
TE0004151	61.77587	0.18280679	-42.23604	18.386513	2.776553	10.745376	4.6821976	-17.55812	7.8840265	4.2267127
TE0004152	10.728104	9.83885	4.4277945	-28.926214	4.745641	28.997875	10.720189	7.066413	25.299852	10.170385
TE0004153	85.93965	-23.262957	38.28964	20.054071	-6.0163093	-7.814388	-13.669439	23.195774	-11.576402	-10.861823
TE0004154	48.975998	77.5459	5.592177	5.452641	43.203163	2.7699866	13.390126	-16.425873	15.029127	-6.548508
TE0004155	82.297905	3.1685653	-56.58983	2.1813443	24.938986	-18.191317	-4.4837117	21.070276	18.041702	-28.084988
TE0004156	51.136368	91.83243	21.739735	23.078588	-13.532768	14.227885	-12.57481	16.736761	10.181472	-18.892988
TE0004157	40.749077	-3.1017148	4.98827	-56.45958	14.74224	-19.734247	-4.7177544	-8.906439	45.933228	-4.5811343
TE0004158	77.51462	-8.322915	15.393571	6.475706	-12.149327	41.318607	-5.474903	2.2541678	30.826553	-20.242956
TE0004159	56.631557	-23.989822	5.343923	7.93615	-37.765945	-18.220736	-2.7469444	-10.1985035	-7.3239303	-8.757822
TE0004160	53.84726	-33.225563	-4.2051497	-22.075468	4.1110578	21.183147	-1.3317974	-36.032578	10.038471	-31.683104
TE0004161	40.077034	-20.288967	-34.05689	16.641977	-38.57412	33.242336	-11.142298	-13.6274805	-2.3784397	-15.376025
TE0004162	-12.017126	-63.71956	39.97698	23.715662	8.071325	-10.122831	-20.181404	2.9012594	8.138469	17.449259
TE0004163	-14.101675	33.728706	-39.19914	-17.041855	11.18931	-11.67389	1.3827274	22.707144	-2.0487254	-16.02911
TE0004164	115.6986	-40.134224	35.394592	11.067017	2.3325222	-26.91339	-16.17457	12.642453	-8.070182	-9.943694
TE0004165	69.82038	38.172348	0.26915354	-45.485638	26.121546	7.200553	22.707767	22.568083	-0.025243573	-23.05538
TE0004166	115.1812	-20.580591	22.87482	19.595968	-30.621267	11.726442	36.882927	-22.72401	-15.102992	-22.082153
TE0004167	79.20834	80.92132	29.052221	36.80537	27.164879	16.21942	63.28675	35.74959	-12.999733	0.9522474
TE0004168	124.891846	-14.5424385	-13.210624	-5.4961667	-12.276381	28.487732	5.157938	11.490272	-23.43978	-12.596488
TE0004169	44.78604	-3.4881434	-3.8513737	-2.4257114	-0.5707084	22.29717	-2.2054212	-23.391922	-15.244662	-11.95016
TE0004170	66.3715	25.894815	-14.945384	17.11836	46.41863	11.759108	-11.826561	14.2952585	19.762512	-30.126606
TE0004171	100.39297	-26.857758	2.2981775	21.429152	-20.833633	-32.016125	-9.740164	15.786214	13.830239	-4.832283
TE0004172	40.310493	73.738335	-8.693754	-2.5122952	-0.5472786	-0.113722906	-14.376186	1.5048213	10.796665	-0.13314311
TE0004173	122.09271	-5.7173247	-29.10144	31.637228	-24.104307	-25.243673	0.6043414	9.425474	15.134779	-10.686621
TE0004174	67.828026	49.589634	-2.8831422	47.862816	13.153837	6.4556856	-28.363539	-0.43169358	6.14316	-11.511104
TE0004175	41.519833	-20.093699	47.14033	6.3173857	20.308779	55.96699	-34.573082	19.253613	-12.46821	-12.128007
TE0004176	82.10274	-20.553917	-42.314724	-1.5843111	-5.3352466	-7.476093	-25.599224	-1.2937533	-12.471863	5.5497503
TE0004177	89.02792	-32.821705	12.234243	-28.076195	4.135361	-8.263949	-29.496511	14.552274	18.139265	-1.0592852
TE0004178	31.316622	-30.662373	1.9933528	-14.448711	14.41561	15.562055	27.2443	-9.087519	-34.706444	-2.8913486
TE0004179	62.206966	86.387764	28.01694	81.79823	16.874483	-18.388016	-22.298853	21.392525	-5.723689	-40.405952
TE0004180	39.700977	-12.207799	31.384092	26.88621	-26.93734	-0.1425376	-9.438186	8.663742	-24.62059	12.839549
TE0004181	15.978612	32.9294	-3.6670365	19.484201	-1.7761321	28.161911	1.5392678	-1.7066652	-3.7044284	8.381269
TE0004182	32.580204	35.627377	-25.578556	-0.7192339	17.612474	-24.240387	43.214382	-29.578293	-9.953515	4.0836244
TE0004183	-16.395847	63.81275	-5.0494776	9.713678	15.049418	-12.569654	-16.627537	-22.874765	3.4617245	10.573202
TE0004184	74.02631	12.729051	3.2038708	41.695683	20.624546	3.8400867	-15.537077	20.094603	28.599527	-23.021517
TE0004185	7.8152423	4.699913	-12.4068165	-8.368849	14.84104	23.831312	15.849625	-13.052021	-4.1979733	-3.8587732
TE0004186	107.54707	28.847681	-16.155523	42.231712	16.617981	7.8197055	26.20061	-12.067983	-2.993154	-12.057564
TE0004187	61.950256	-12.849752	2.1605554	23.759846	-14.298971	-36.58802	-4.637514	13.030389	-9.257954	-1.0049883
TE0004188	43.929123	63.399593	-4.0102873	28.07425	19.395153	-1.2347819	-3.0071347	22.214428	21.392237	-18.322561
TE0004189	14.569817	-33.617657	-12.685832	-1.1882281	-14.8225765	-36.007915	-15.4305725	21.604715	-14.959276	16.725876
TE0004190	44.47818	79.11682	21.016184	7.284045	25.947838	13.196885	-21.158054	-25.276102	17.784634	1.6147329
TE0004191	46.11609	18.332981	-38.56596	3.701245	17.052118	-2.9949782	23.605183	-25.271357	-38.860237	3.98047
TE0004192	60.240875	-49.228992	29.737455	23.798193	22.438955	12.372144	-36.11653	-3.7233229	-4.6867504	-9.109733
TE0004193	21.418655	23.564043	14.88693	-39.454853	-6.037678	36.671974	1.9726462	-39.973618	-3.8568683	-27.198154
TE0004194	38.299343	-25.072075	24.747808	11.272413	13.352841	-23.759918	-16.726353	3.6608377	-4.952976	1.7019552
TE0004195	27.209143	18.854141	-16.632093	-16.983269	-36.32258	0.7108298	-3.1901672	10.404591	-5.4645987	7.611679
TE0004196	46.747364	-32.498264	-48.03181	-31.706558	-6.6889367	24.9707	-8.959044	-7.6255155	25.51566	17.024128
TE0004197	74.750565	55.310596	-5.055115	29.077267	13.039233	-4.535049	-28.538849	-20.234686	-6.408037	-29.767986
TE0004198	31.994072	1.5869458	43.993977	-9.622802	0.48459327	-38.423027	-10.022789	4.0378175	14.4825535	7.597639
TE0004199	38.928253	9.487837	-14.570276	-30.533749	-25.579765	28.434725	14.896418	-31.908838	-29.9983	-11.2019005
TE0004200	40.46042	48.66753	-18.80003	33.75423	18.333742	35.64714	14.167278	-1.1520745	-4.5542073	4.7394986
TE0004201	56.0029	-9.574699	-42.839622	-33.572735	-24.504902	16.049854	-29.913372	3.0855656	6.436763	-2.8846571
TE0004202	93.667786	9.787014	-15.165466	22.25301	-21.285645	4.566778	-32.273876	-7.7714553	0.049677487	-16.387209
TE0004203	-14.033823	-24.847681	-36.087708	6.577455	27.18904	-18.288992	-18.868994	18.034159	13.065064	-20.47398
TE0004204	103.40589	-24.524109	-39.276257	7.8464203	-26.181305	10.73093	10.470794	-4.665863	-6.3727527	-23.042416
TE0004205	75.28881	-35.343227	-7.660459	22.398483	-7.4936633	26.403196	-35.774273	-12.790865	9.88197	-16.24926
TE0004206	46.854286	14.990332	29.539719	-23.096209	-11.19957	-9.056023	24.000462	35.239437	-8.560392	-25.207714
TE0004207	65.2271	-25.214123	-35.88128	-18.955856	7.0377045	4.849921	2.4027357	-2.4579964	14.017427	17.69056
TE0004208	103.97677	21.637327	-33.52868	28.034262	12.856049	15.948398	2.1131718	-7.615121	8.061697	-15.915772
TE0004209	11.90778	-7.3652062	31.244589	-14.295268	27.795185	2.5679064	-27.360891	-5.1669145	13.707818	8.523152
TE0004210	30.549969	42.578342	-8.265146	-0.28340974	-0.7053523	-29.715942	-14.07008	12.605606	-16.270176	6.525038
TE0004211	60.48451	73.6969	14.128893	7.1366024	2.1892402	24.46329	-22.862593	2.641557	24.168097	-16.118782
TE0004212	-10.77808	24.067192	11.599268	-32.927315	-21.55179	-7.139718	-23.639404	-15.976358	4.81253	2.0185463
TE0004213	26.827131	40.695457	11.153095	-1.3734766	-22.555159	24.108793	-28.88712	-1.380339	-4.858015	-3.066344
TE0004214	64.74002	23.202414	-23.017275	-30.764847	14.515528	5.852884	7.858205	1.1948212	4.4465995	-10.520621
TE0004215	-16.416157	-22.649298	2.2365878	-32.127186	-8.165242	-0.43479347	-20.17618	2.9725919	-12.406375	6.8357525
TE0004216	2.1698685	17.630928	5.733195	-32.99012	17.364061	15.344632	29.511984	7.876248	-23.059317	18.986
TE0004217	87.37345	-33.51578	-23.398697	10.774958	-36.369682	-12.594693	16.134146	-8.143977	-22.51041	14.091675
TE0004218	-6.4885373	54.657192	-8.026332	4.3993025	13.993589	10.9457855	-12.643062	3.1008306	-6.3861566	9.712436
TE0004219	-12.357066	23.731379	13.564875	-40.688614	12.682346	-1.7348533	-24.328289	5.102209	-2.9006646	-3.1574376
TE0004220	-4.747104	82.19343	6.4709845	-5.2897654	-2.3250883	6.2410674	-0.5699285	-11.968462	-1.589744	-2.5894675
TE0004221	91.58845	40.875732	-16.34247	2.255292	-0.5737029	4.164655	-8.003331	-15.399698	10.898259	7.26675
TE0004222	1.04671	33.601997	19.285875	-46.385616	-7.599186	6.5043902	17.595781	19.338799	-22.921047	-3.7456312
TE0004223	60.85994	-13.25386	28.836996	1.918815	13.628306	3.4401383	-6.8159494	-9.308729	-7.9465733	-2.4925334
TE0004224	83.33054	3.0978522	-21.05368	9.750772	-14.222494	-5.4096212	-42.35358	-1.3917193	-40.3966	-16.333189
TE0004225	35.316277	-42.35587	33.498096	13.529519	26.582026	33.934967	-2.060318	20.822403	-17.155527	14.438046
TE0004226	85.48134	-41.326717	-49.082138	-17.31418	-19.892607	1.1320467	-20.102589	26.217297	-20.724655	2.2373192
TE0004227	66.94947	16.072023	-26.106754	-17.350813	-6.1064744	24.773933	38.71196	-16.890865	-20.083458	-1.6685468
TE0004228	-18.224457	-31.37978	-30.197508	-45.550346	28.637657	-23.890228	4.774651	9.873866	-6.8192167	-30.530392
TE0004229	47.87151	33.28726	-8.417554	18.46951	11.146111	19.180702	35.789898	-35.078224	-1.6240814	19.23379
TE0004230	37.099373	21.757597	-21.64856	16.810469	12.449591	4.279573	-7.9240417	-15.342732	-14.213004	1.6336069
TE0004231	66.853226	-55.06387	-21.094128	-41.523872	-3.836684	-2.2829742	-19.156578	4.9733195	-8.718626	15.318362
TE0004232	23.942116	69.61527	18.023373	14.679475	31.470343	2.933528	1.5051084	15.18321	12.0135	18.093153
TE0004233	18.20377	-9.769885	36.773296	-34.146606	2.8776522	8.911668	-4.1637545	-31.232344	11.486981	-15.747223
TE0004234	72.63639	-21.73173	20.728527	-41.624725	0.04775915	-24.933054	17.66917	37.933876	-5.6033344	25.127157
TE0004235	82.794716	-30.507517	35.094536	-34.90261	43.44909	-6.782658	-4.0520115	-3.7349787	39.068535	-2.479922
TE0004236	-14.286017	28.959732	37.873684	-22.678833	0.46283907	-34.94837	-33.883217	8.476586	-3.1052885	-13.755215
TE0004237	-29.341156	2.207594	10.589721	-40.740208	4.013077	-30.4097	-35.931942	8.284894	-2.3122883	11.428318
TE0004238	-21.81989	-49.547676	37.251026	6.7560406	5.4583864	-2.246805	-10.220248	12.0129	7.7567697	8.300509
TE0004239	-1.0443625	18.634531	-18.48579	-21.673203	5.1075244	-3.4844003	-24.732286	-26.499397	28.258835	4.2872615
TE0004240	28.548075	-26.472729	1.4063631	10.38917	-35.10413	-10.312684	4.927961	13.612962	-24.636364	26.105406
TE0004241	22.28087	-28.108646	25.309721	20.97417	0.28103206	34.56337	-18.118101	-11.119637	-27.721525	14.155199
TE0004242	-5.5731416	39.053593	-9.5833645	-8.075799	9.317426	3.049979	42.49286	-7.856542	-7.8352113	40.035122
TE0004243	42.90959	0.33043268	-20.687975	-4.8999867	9.313757	18.020977	-6.5770164	-5.296135	-3.8212826	17.669857
TE0004244	26.885817	-6.014201	24.756948	-22.010757	30.443708	68.78964	11.504076	-8.114331	-31.494894	-3.625518
TE0004245	41.856464	37.255615	-22.972368	-2.824365	25.279398	9.685368	16.100054	5.1772385	0.9698887	27.376358
TE0004246	60.15133	-6.8922267	-4.884653	22.234089	10.22669	21.09161	-10.352642	-11.035784	5.329083	-5.522053
TE0004247	-22.467047	-20.941366	9.864113	1.5677228	-9.531374	-2.1567223	-2.5288866	-4.420456	-13.314077	13.784596
TE0004248	-7.37088	5.51982	-18.554949	-27.45974	-1.8919556	-21.340647	-17.133747	9.594849	16.971737	-8.427145
TE0004249	59.50441	55.80946	13.306307	25.038706	0.066797376	-1.3055655	14.140671	24.262608	-21.255608	5.8835754
TE0004250	66.44524	-44.282207	18.968815	-31.053791	29.821304	-11.21275	-10.924994	20.579102	24.167088	3.7016413
TE0004251	11.113664	57.616405	-3.1435628	-15.1547	13.484172	-6.3517337	4.339891	-26.37197	9.566909	-3.714211
TE0004252	71.84111	40.551624	15.720026	-1.3649223	8.611104	32.205795	8.76429	28.62918	-0.054248296	-9.072537
TE0004253	40.726944	7.6499667	-10.643081	-7.611459	5.370471	-3.0946257	19.765823	20.344105	6.8120337	19.381392
TE0004254	7.564765	16.562551	-8.397424	32.44948	26.943537	-22.968954	-3.2363172	35.65489	20.189398	4.6124883
TE0004255	38.078968	59.06136	3.7422576	21.228691	46.660847	6.4852786	22.509144	19.491308	-7.464225	18.522015
TE0004256	86.39455	-10.193674	-24.132553	12.651361	-18.938093	-15.958838	19.957212	21.647026	24.852928	-6.875317
TE0004257	84.69217	49.35419	-2.872656	71.64847	57.98107	-5.657689	-14.506398	-4.183105	-25.822649	-21.524353
TE0004258	78.76779	51.112812	0.5683323	15.729145	-3.5618913	3.6891708	-17.816416	-4.086543	15.985241	-27.927895
TE0004259	86.94761	-10.411073	42.4651	-12.324445	5.4565897	-3.642845	9.005781	-0.723846	-1.9392374	-19.041794
TE0004260	1.5962478	62.3704	23.338255	1.3879	-32.74095	27.839636	34.942497	-19.624502	14.77371	-2.7738528
TE0004261	41.589237	-46.057304	-22.281662	14.756174	-13.318135	-6.013351	-13.631338	12.530137	11.174272	9.497292
TE0004262	65.76489	-15.030538	63.512863	1.3704306	17.680061	-42.05922	-15.248949	9.439345	-11.58329	28.711912
TE0004263	31.544409	-12.43058	-16.611595	3.840705	-20.710749	-52.700993	30.811878	-5.3393908	-3.1500704	-3.2236123
TE0004264	53.328888	-20.209982	-12.540327	12.571393	1.8662845	-48.109177	28.37991	3.6013646	-9.493296	-1.7647265
TE0004265	58.96568	-11.600619	-3.9080331	-21.903654	-6.1204863	-28.504183	21.044725	32.88767	-9.830523	-3.85797
TE0004266	18.90767	-6.695358	64.173584	-39.808754	36.666794	1.9372431	-19.554316	-2.7626913	17.038586	5.884723
TE0004267	31.239937	38.113724	5.419799	-15.959415	-34.573654	49.94388	1.9735633	-3.2235456	5.7190747	9.045993
TE0004268	67.53588	12.100285	2.0106897	-43.266445	9.853485	2.2777832	26.655964	-24.351576	-0.15250212	6.1322336
TE0004269	114.44324	-24.839025	45.797993	-30.93934	-10.496106	1.965398	10.398103	41.601955	2.7497144	-7.877592
TE0005991	55.91891	-16.916197	11.756509	25.226603	-29.463675	-15.756933	-8.192002	16.681421	-17.537743	1.9942805
TE0004270	48.134205	-52.555645	-0.61812055	28.196468	14.302382	-8.218001	36.045055	23.953432	9.557597	-5.424434
TE0004271	52.55817	38.22429	-14.2490225	-9.916325	-20.709213	25.689428	30.783512	-7.977309	8.95122	5.826313
TE0004272	-27.610718	33.385094	-2.3442261	-30.977474	4.5503716	-3.0970044	-19.500664	13.794967	28.114935	-9.573565
TE0004273	-6.5137343	46.180378	-32.364708	-12.863362	14.713852	-3.1522832	-13.419242	-11.759728	1.5049236	25.344255
TE0004274	-8.953087	38.1601	-24.909014	3.810586	20.161985	6.402861	-12.408676	22.516958	-13.000535	23.18707
TE0004275	47.366425	56.44098	-5.8538165	-5.928643	10.964304	-5.918335	7.0425906	14.2068205	27.914618	1.4533454
TE0005992	2.5525155	34.635265	-8.4324665	-36.07773	3.0694172	-23.4481	20.396338	5.6924376	-37.340088	-6.753355
TE0004276	103.012665	-57.269665	-8.771989	7.2786384	-26.067163	-10.344256	-5.3987107	-0.31581736	-2.8134139	-8.170802
TE0004277	73.976906	-52.941925	34.287247	2.6633563	33.812424	-26.5973	5.4115562	6.3152776	13.931373	0.14647262
TE0004278	87.99338	-40.839886	-25.07546	7.3155284	-15.423074	26.067228	-20.110516	-20.749199	-0.38941866	-15.046724
TE0004279	-2.0357494	90.79379	15.8007765	17.542725	-10.404925	0.06765943	-18.375357	0.74743825	9.660156	12.672579
TE0004280	93.67828	-0.6819926	10.397118	-23.681734	23.183744	-14.904121	-2.457813	-5.3922524	-30.293467	-10.739838
TE0004281	52.35183	-57.756535	23.483877	-47.005184	23.172987	18.353811	45.191925	-4.4201484	-31.468792	1.0191088
TE0004282	-8.966383	50.013985	-33.370346	38.709496	20.044565	-19.84291	-26.251612	17.098381	-12.418488	6.5270634
TE0004283	1.5591153	18.212831	-18.482355	23.82341	34.970177	-4.867258	-1.7705225	-7.7509537	-32.316525	14.218135
TE0004284	53.355824	26.092255	7.7167654	13.601508	26.927055	-5.437224	4.1112175	34.26621	-4.448271	-7.3745856
TE0004285	-31.105799	52.81012	4.5993395	-9.6390505	24.57022	1.0224664	-15.0147085	-6.300117	1.6635345	-11.287255
TE0004286	-27.671549	0.8400315	8.260182	-21.712816	21.219187	27.731413	-3.0859308	46.12583	9.2021055	-2.4508336
TE0004287	17.368881	-44.52027	11.16638	-37.739025	26.424654	6.406578	-2.9672985	18.9659	0.3492231	18.140554
TE0004288	59.855286	-31.367357	39.991226	-16.511862	33.122486	35.20606	-3.6177197	18.214088	4.0584674	14.559452
TE0004289	1.6338646	56.473057	-12.815457	-17.211426	-25.262365	-4.5887194	-9.766163	17.520273	-12.083317	14.323797
TE0004290	40.25084	1.5511849	63.51281	20.18198	11.90433	-0.22429241	-21.419294	6.285506	0.5349724	4.204692
TE0004291	34.290955	15.323757	-22.61284	-54.203392	7.925539	1.1726094	-22.903255	2.6880798	29.792173	-6.536612
TE0004292	-19.50364	99.34801	18.628216	8.522941	3.9028552	-2.6951604	-11.851784	-21.365929	6.062336	19.238026
TE0004293	71.07158	-48.941273	40.812904	-15.193144	39.68189	-13.188587	-4.786397	7.527365	15.949984	3.3040662
TE0004294	48.408257	-24.727629	-10.59022	-30.19299	-5.2899084	5.047669	-15.488934	15.980432	5.2170615	-11.304879
TE0004295	105.37299	-21.255522	51.041615	32.283844	26.749403	7.4149585	-26.365812	24.308716	10.269808	-17.224287
TE0004296	-1.3389473	10.237465	36.335613	-25.31603	14.191878	-5.8574553	21.883595	14.138149	-6.443464	23.491972
TE0004297	48.036907	16.542759	-43.494694	7.4861226	3.5658345	-23.775818	9.418889	12.019442	15.280355	-4.4624033
TE0004298	17.543375	-5.89626	-39.305	22.145992	21.660433	-4.794563	18.941324	-10.056721	-3.8905876	14.014798
TE0004299	-22.777327	7.1971073	-30.263762	9.388463	-0.57175636	-3.1443262	-3.8192263	-4.1543474	-15.004692	23.374361
TE0004300	84.825165	-47.55932	-11.105853	-25.819218	-18.361912	13.860896	25.932201	-24.571028	-0.9257897	-0.9286607
TE0004301	36.038177	33.586662	-7.5743055	-5.1757655	-27.021137	20.553959	-19.53523	-16.837751	22.465256	19.430897
TE0004302	7.3562875	23.684874	-1.4775938	-2.4643395	43.21333	21.277508	1.5934306	-4.8130245	-15.915904	-12.277673
TE0004303	19.940107	5.628927	16.25353	-17.825827	-27.503153	24.777962	-28.579216	9.243035	3.684704	0.96642834
TE0004304	41.06917	4.384223	-55.185143	-32.730103	5.9657044	17.225538	-2.74588	3.4313145	-27.705624	1.9306962
TE0004305	49.65064	-23.82591	-7.598787	-52.959404	13.449841	-10.7087965	-28.561888	9.773541	6.872846	0.9221186
